Time(s),d_Torque(Nm),a_Torque(Nm),Velocity(rad/s),Position(rad),Desired_Position(rad),Power(W)
0.0364984,0,0.519531,0.486251,0.0048712,0.0160044,2.18771
0.0375036,0,0.460938,0.455579,0.00535832,0.0164449,1.81854
0.0385197,0,0.503906,0.468209,0.00571259,0.01689,2.04318
0.0394608,0,0.480469,0.554814,0.00611114,0.0173023,2.3085
0.0404527,0,0.429688,0.526848,0.00655397,0.0177369,1.96045
0.0414683,0,0.496094,0.479937,0.00690824,0.0181818,2.06189
0.0425225,0,0.519531,0.482643,0.00739536,0.0186436,2.17148
0.0435567,0,0.449219,0.43483,0.0078382,0.0190966,1.69159
0.0444768,0,0.492188,0.391527,0.00819247,0.0194996,1.66882
0.0454832,0,0.503906,0.372582,0.0086353,0.0199403,1.62589
0.046483,0,0.5,0.605333,0.00912242,0.0203781,2.62109
0.0474606,0,0.421875,0.505196,0.00956526,0.0208062,1.8457
0.0484377,0,0.488281,0.308531,0.00991953,0.021234,1.30463
0.0494375,0,0.480469,0.524141,0.0104066,0.0216718,2.18088
0.0504374,0,0.519531,0.517826,0.0108495,0.0221095,2.32977
0.0514285,0,0.496094,0.485349,0.0112923,0.0225434,2.08514
0.0524691,0,0.453125,0.500686,0.0117794,0.0229988,1.96472
0.0534319,0,0.386719,0.471817,0.012178,0.0234202,1.58011
0.0544305,0,0.453125,0.341008,0.0126651,0.0238573,1.33813
0.0554203,0,0.4375,0.539477,0.0131079,0.0242904,2.04395
0.0564192,0,0.417969,0.603529,0.0135508,0.0247275,2.18454
0.0574966,0,0.347656,0.313041,0.0139936,0.0251989,0.942474
0.0584816,0,0.34375,0.45197,0.0145693,0.0256298,1.34546
0.0596034,0,0.390625,0.43934,0.0150121,0.0261205,1.48621
0.060449,0,0.40625,0.420395,0.0154107,0.0264904,1.479
0.0615018,0,0.410156,0.395136,0.0158978,0.0269509,1.4035
0.0624817,0,0.449219,0.397842,0.0163407,0.0273794,1.5477
0.0634899,0,0.382812,0.575563,0.0168278,0.0278203,1.90808
0.0644593,0,0.328125,0.343714,0.0172263,0.0282441,0.976685
0.0654626,0,0.382812,0.412276,0.0177134,0.0286827,1.36676
0.0664211,0,0.417969,0.48986,0.0181563,0.0291017,1.7731
0.0674279,0,0.300781,0.552107,0.0186877,0.0295418,1.43811
0.0684241,0,0.394531,0.492566,0.0191305,0.0299772,1.68292
0.0694582,0,0.347656,0.413178,0.0196176,0.0304291,1.24396
0.0704214,0,0.351562,0.605333,0.0200605,0.03085,1.84296
0.071532,0,0.445312,0.543086,0.0205476,0.0313352,2.09436
0.0724645,0,0.339844,0.339203,0.0209461,0.0317426,0.998291
0.0734888,0,0.410156,0.455579,0.0214333,0.03219,1.61819
0.0745949,0,0.363281,0.574661,0.0219647,0.0326731,1.80789
0.0754433,0,0.390625,0.494371,0.0223189,0.0330436,1.67236
0.0764493,0,0.402344,0.466404,0.0227175,0.0334829,1.62509
0.0775293,0,0.433594,0.64593,0.0232489,0.0339544,2.42542
0.0784678,0,0.4375,0.450166,0.0236032,0.0343641,1.70557
0.0794863,0,0.375,0.493469,0.0240903,0.0348086,1.60254
0.0804616,0,0.355469,0.627887,0.0245774,0.0352343,1.93286
0.0814873,0,0.363281,0.481741,0.024976,0.0356819,1.51556
0.0824742,0,0.367188,0.336497,0.0253745,0.0361125,1.07001
0.0834377,0,0.359375,0.39694,0.0258173,0.0365328,1.23535
0.0844386,0,0.351562,0.391527,0.0262602,0.0369695,1.19202
0.0854595,0,0.371094,0.600823,0.0267473,0.0374147,1.93085
0.0864462,0,0.375,0.4222,0.0271901,0.037845,1.37109
0.0874639,0,0.351562,0.565639,0.0276773,0.0382888,1.72211
0.0884386,0,0.359375,0.497077,0.0280758,0.0387137,1.547
0.0894406,0,0.375,0.517826,0.0285186,0.0391505,1.68164
0.0904854,0,0.394531,0.513316,0.0289615,0.0396059,1.75381
0.0914311,0,0.339844,0.274249,0.0293158,0.040018,0.807129
0.0924771,0,0.386719,0.492566,0.0298472,0.0404737,1.6496
0.0934331,0,0.390625,0.576465,0.03029,0.0408902,1.95007
0.0944342,0,0.390625,0.394234,0.0306885,0.0413263,1.33362
0.0955047,0,0.355469,0.425808,0.0311757,0.0417926,1.31079
0.0965588,0,0.371094,0.496175,0.0316628,0.0422516,1.59454
0.097444,0,0.390625,0.393331,0.0320171,0.042637,1.33057
0.0984447,0,0.445312,0.617061,0.0325042,0.0430726,2.37964
0.0994321,0,0.363281,0.287781,0.0328584,0.0435024,0.905365
0.10042,0,0.375,0.601725,0.0333898,0.0439321,1.9541
0.101446,0,0.382812,0.390625,0.0337884,0.0443789,1.29498
0.102483,0,0.332031,0.413178,0.0342755,0.0448299,1.18805
0.103424,0,0.398438,0.458285,0.0346741,0.0452391,1.5813
0.104432,0,0.390625,0.550303,0.0351169,0.0456777,1.86157
0.105416,0,0.351562,0.331986,0.0355155,0.0461054,1.01074
0.106423,0,0.386719,0.405961,0.0359583,0.0465433,1.35956
0.107471,0,0.390625,0.4646,0.0364454,0.0469988,1.57166
0.108439,0,0.410156,0.38431,0.0367997,0.0474194,1.36505
0.109473,0,0.328125,0.350029,0.0372868,0.047869,0.994629
0.110489,0,0.414062,0.742458,0.0378182,0.0483103,2.66229
0.11148,0,0.414062,0.476328,0.0381725,0.0487408,1.70801
0.112488,0,0.332031,0.441145,0.0386596,0.0491788,1.26846
0.11353,0,0.472656,0.488958,0.0391024,0.0496311,2.0014
0.114479,0,0.425781,0.521435,0.039501,0.0500431,1.92267
0.115455,0,0.40625,0.355442,0.0398995,0.0504666,1.25049
0.116475,0,0.398438,0.494371,0.0403867,0.0509096,1.70581
0.117449,0,0.34375,0.411374,0.0407852,0.0513321,1.22461
0.118596,0,0.40625,0.454677,0.0412723,0.0518295,1.59961
0.119459,0,0.414062,0.378897,0.0416266,0.0522039,1.35864
0.120437,0,0.386719,0.484447,0.0420694,0.0526281,1.62241
0.121463,0,0.457031,0.355442,0.0425123,0.0530731,1.4068
0.122463,0,0.378906,0.313943,0.0429108,0.0535064,1.03015
0.123423,0,0.378906,0.586389,0.0433979,0.0539225,1.92413
0.1245,0,0.398438,0.459187,0.0438408,0.0543891,1.58441
0.125437,0,0.394531,0.470915,0.0442393,0.0547952,1.60895
0.126419,0,0.34375,0.359952,0.0446379,0.0552207,1.07153
0.127428,0,0.367188,0.392429,0.0450807,0.0556577,1.24786
0.128463,0,0.402344,0.381604,0.0455236,0.0561057,1.32962
0.129578,0,0.425781,0.454677,0.0460107,0.0565884,1.67651
0.130468,0,0.40625,0.239968,0.0463649,0.0569736,0.844238
0.131476,0,0.398438,0.488958,0.0468078,0.0574097,1.68713
0.132439,0,0.417969,0.318454,0.047162,0.0578265,1.15268
0.133418,0,0.457031,0.348225,0.0476492,0.0582499,1.37823
0.134503,0,0.476562,0.334693,0.0480034,0.0587193,1.38129
0.135434,0,0.484375,0.514218,0.0484463,0.0591215,2.15698
0.136437,0,0.464844,0.468209,0.0488891,0.0595552,1.8848
0.137452,0,0.421875,0.530456,0.0493319,0.0599937,1.93799
0.138471,0,0.460938,0.372582,0.0497305,0.0604341,1.48724
0.13942,0,0.414062,0.418591,0.0501291,0.0608443,1.50098
0.140433,0,0.429688,0.430319,0.0505719,0.0612818,1.60126
0.141505,0,0.425781,0.487154,0.051059,0.0617445,1.79626
0.142458,0,0.414062,0.484447,0.0515018,0.062156,1.73712
0.143491,0,0.367188,0.322063,0.0519004,0.0626018,1.02411
0.144462,0,0.4375,0.378897,0.0523432,0.0630208,1.43555
0.145491,0,0.414062,0.214708,0.0526975,0.0634646,0.769897
0.1465,0,0.410156,0.284173,0.0531403,0.0638998,1.00937
0.147458,0,0.433594,0.635104,0.0536275,0.0643127,2.38477
0.148465,0,0.316406,0.308531,0.0539817,0.064747,0.845398
0.149464,0,0.433594,0.473622,0.0544246,0.0651776,1.77841
0.150458,0,0.378906,0.53226,0.0549117,0.0656058,1.74652
0.15143,0,0.382812,0.461894,0.0553102,0.0660244,1.53125
0.152445,0,0.402344,0.315748,0.0557088,0.0664616,1.10016
0.153435,0,0.371094,0.59541,0.0561959,0.0668878,1.91345
0.15445,0,0.332031,0.51512,0.0566387,0.0673247,1.48117
0.155427,0,0.378906,0.398744,0.0570373,0.0677451,1.30841
0.156467,0,0.398438,0.427613,0.0575244,0.0681925,1.47546
0.157427,0,0.359375,0.466404,0.057923,0.0686056,1.45154
0.158471,0,0.398438,0.394234,0.0583658,0.0690547,1.36029
0.159432,0,0.410156,0.2535,0.0587201,0.0694677,0.900421
0.160443,0,0.386719,0.414983,0.0592072,0.0699024,1.38977
0.161479,0,0.453125,0.303118,0.0596943,0.0703474,1.18945
0.162492,0,0.410156,0.294096,0.0600486,0.0707827,1.04462
0.163534,0,0.355469,0.493469,0.06058,0.0712301,1.51907
0.164445,0,0.339844,0.571954,0.0609785,0.0716212,1.68329
0.165446,0,0.382812,0.448362,0.0613771,0.0720512,1.48639
0.166444,0,0.390625,0.493469,0.0618642,0.0724792,1.66931
0.167455,0,0.453125,0.479034,0.062307,0.0729131,1.87976
0.168422,0,0.390625,0.653147,0.0627499,0.0733277,2.20947
0.169497,0,0.320312,0.436634,0.0631927,0.0737888,1.21118
0.17046,0,0.386719,0.382506,0.0636356,0.0742018,1.28101
0.171473,0,0.375,0.486251,0.0640784,0.0746356,1.5791
0.172462,0,0.382812,0.376191,0.0644769,0.0750596,1.24713
0.173429,0,0.398438,0.445655,0.0649198,0.0754736,1.53772
0.174511,0,0.347656,0.304922,0.0653626,0.075937,0.91803
0.175531,0,0.375,0.47723,0.0658497,0.0763735,1.5498
0.176487,0,0.363281,0.423102,0.0662483,0.0767829,1.33109
0.177424,0,0.398438,0.469111,0.0666911,0.0771838,1.61865
0.178492,0,0.445312,0.518728,0.0671782,0.0776405,2.00043
0.179482,0,0.328125,0.413178,0.0675768,0.0780639,1.17407
0.180459,0,0.363281,0.614355,0.0680196,0.0784813,1.93277
0.18143,0,0.351562,0.408668,0.0684182,0.0788965,1.2442
0.182431,0,0.378906,0.53226,0.0689053,0.0793242,1.74652
0.183468,0,0.378906,0.393331,0.0693481,0.0797672,1.29065
0.184437,0,0.335938,0.328378,0.0697467,0.0801807,0.955322
0.185441,0,0.429688,0.59541,0.0701895,0.0806092,2.21558
0.186467,0,0.367188,0.287781,0.0705438,0.081047,0.9151
0.187452,0,0.453125,0.485349,0.0709866,0.0814671,1.90454
0.188453,0,0.390625,0.487154,0.0714295,0.081894,1.64795
0.189482,0,0.347656,0.491664,0.0718723,0.0823331,1.48026
0.190428,0,0.351562,0.313041,0.0722266,0.0827362,0.953064
0.191458,0,0.425781,0.375289,0.0727137,0.083175,1.38379
0.192594,0,0.378906,0.507903,0.0732008,0.0836587,1.6666
0.193478,0,0.394531,0.265228,0.0735108,0.0840351,0.906189
0.194422,0,0.402344,0.369876,0.0739094,0.0844371,1.28876
0.195475,0,0.367188,0.665777,0.074485,0.0848853,2.11707
0.196483,0,0.394531,0.48986,0.0748393,0.085314,1.67368
0.197493,0,0.390625,0.284173,0.0751936,0.0857435,0.961304
0.198447,0,0.351562,0.440242,0.0756807,0.086149,1.34033
0.199466,0,0.398438,0.394234,0.0760792,0.0865823,1.36029
0.200419,0,0.492188,0.614355,0.0765221,0.086987,2.61859
0.201414,0,0.402344,0.285977,0.0768763,0.0874096,0.996429
0.202425,0,0.324219,0.407766,0.0773635,0.087839,1.1449
0.203413,0,0.390625,0.478132,0.077762,0.0882583,1.61743
0.204418,0,0.429688,0.529554,0.0782049,0.0886847,1.97052
0.205435,0,0.382812,0.323867,0.0786034,0.0891164,1.07367
0.206428,0,0.425781,0.340105,0.079002,0.0895374,1.25406
0.207408,0,0.34375,0.494371,0.0794891,0.0899527,1.47168
0.20843,0,0.34375,0.535869,0.0799319,0.0903856,1.59521
0.20948,0,0.398438,0.442949,0.080419,0.0908305,1.52838
0.210594,0,0.378906,0.583682,0.0808619,0.0913022,1.91525
0.211493,0,0.429688,0.350931,0.0812604,0.0916831,1.30585
0.212514,0,0.382812,0.392429,0.081659,0.0921149,1.30096
0.213501,0,0.382812,0.491664,0.0821018,0.0925325,1.62994
0.214444,0,0.371094,0.495273,0.0825004,0.0929312,1.59164
0.215483,0,0.429688,0.348225,0.0828989,0.0933705,1.29578
0.216442,0,0.417969,0.387016,0.0833418,0.0937756,1.40085
0.217483,0,0.402344,0.30402,0.0837403,0.0942154,1.0593
0.218516,0,0.402344,0.533163,0.0842274,0.0946517,1.8577
0.219459,0,0.378906,0.31665,0.0845817,0.09505,1.03903
0.220467,0,0.402344,0.44746,0.0850245,0.0954755,1.55908
0.221462,0,0.363281,0.490762,0.0854674,0.095895,1.54395
0.222455,0,0.398438,0.395136,0.0858659,0.0963135,1.3634
0.223477,0,0.414062,0.446557,0.0863088,0.0967445,1.60126
0.22443,0,0.492188,0.339203,0.086663,0.097146,1.4458
0.225434,0,0.441406,0.458285,0.0871502,0.0975689,1.75183
0.226584,0,0.453125,0.40957,0.0876373,0.0980534,1.60718
0.227452,0,0.34375,0.336497,0.0879915,0.0984185,1.00171
0.228456,0,0.414062,0.392429,0.0884344,0.0988411,1.40717
0.229502,0,0.417969,0.466404,0.0888772,0.0992811,1.6882
0.230472,0,0.40625,0.454677,0.0893201,0.0996891,1.59961
0.231449,0,0.382812,0.389723,0.0897186,0.1001,1.29199
0.232433,0,0.34375,0.327475,0.0901171,0.100513,0.974854
0.233483,0,0.386719,0.490762,0.0906043,0.100954,1.64355
0.234433,0,0.363281,0.414081,0.0910028,0.101353,1.3027
0.235436,0,0.410156,0.430319,0.0914014,0.101774,1.52847
0.236432,0,0.359375,0.396038,0.0918442,0.102191,1.23254
0.237423,0,0.371094,0.34191,0.0922428,0.102607,1.09879
0.238442,0,0.414062,0.381604,0.0926856,0.103034,1.36835
0.239446,0,0.324219,0.598116,0.0931727,0.103455,1.67935
0.240437,0,0.410156,0.643223,0.0936156,0.10387,2.2847
0.241475,0,0.390625,0.370778,0.0940141,0.104305,1.25427
0.242518,0,0.367188,0.465502,0.0945012,0.104741,1.48022
0.243411,0,0.394531,0.348225,0.0948112,0.105115,1.18976
0.244431,0,0.429688,0.22824,0.0951655,0.105541,0.849304
0.245496,0,0.414062,0.474524,0.0956969,0.105987,1.70154
0.246478,0,0.414062,0.52775,0.0960954,0.106397,1.8924
0.247516,0,0.429688,0.623376,0.0965826,0.10683,2.31964
0.248439,0,0.40625,0.387919,0.0968483,0.107216,1.36475
0.249414,0,0.4375,0.562031,0.0972911,0.107623,2.12939
0.250469,0,0.410156,0.474524,0.0977339,0.108063,1.68549
0.251482,0,0.371094,0.296803,0.0980882,0.108485,0.953827
0.252448,0,0.402344,0.65044,0.0985753,0.108888,2.26633
0.253472,0,0.398438,0.47723,0.0989739,0.109315,1.64667
0.25448,0,0.378906,0.393331,0.0993724,0.109735,1.29065
0.255573,0,0.363281,0.488056,0.0998596,0.110189,1.53543
0.256492,0,0.371094,0.230045,0.10017,0.110572,0.739288
0.257439,0,0.390625,0.312139,0.100568,0.110966,1.05591
0.258413,0,0.375,0.38431,0.101011,0.111371,1.24805
0.259412,0,0.378906,0.337399,0.101409,0.111786,1.10712
0.260468,0,0.429688,0.381604,0.101852,0.112225,1.41998
0.261447,0,0.382812,0.424004,0.102251,0.112631,1.40564
0.262483,0,0.394531,0.405961,0.102782,0.113062,1.38702
0.26354,0,0.417969,0.318454,0.103092,0.1135,1.15268
0.264461,0,0.476562,0.48986,0.103491,0.113882,2.02167
0.265462,0,0.433594,0.307628,0.103889,0.114297,1.15512
0.266452,0,0.359375,0.429417,0.104332,0.114707,1.33643
0.267433,0,0.394531,0.4646,0.104731,0.115114,1.58737
0.26843,0,0.378906,0.520533,0.105174,0.115526,1.70804
0.269471,0,0.410156,0.386114,0.105572,0.115957,1.37146
0.270477,0,0.371094,0.310335,0.105971,0.116373,0.997314
0.271469,0,0.355469,0.328378,0.106369,0.116783,1.01086
0.272477,0,0.433594,0.367169,0.106768,0.1172,1.37869
0.273469,0,0.449219,0.238164,0.107122,0.11761,0.926514
0.274488,0,0.46875,0.469111,0.107609,0.118031,1.9043
0.275439,0,0.429688,0.250794,0.107919,0.118423,0.933228
0.276442,0,0.46875,0.429417,0.108362,0.118837,1.74316
0.277458,0,0.46875,0.352735,0.108761,0.119256,1.43188
0.278485,0,0.425781,0.380702,0.109203,0.119679,1.40375
0.279494,0,0.367188,0.393331,0.109602,0.120095,1.25073
0.28047,0,0.429688,0.420395,0.11,0.120497,1.56433
0.281456,0,0.484375,0.342812,0.110355,0.120903,1.43799
0.282459,0,0.433594,0.472719,0.110798,0.121315,1.77502
0.283428,0,0.421875,0.571954,0.11124,0.121713,2.0896
0.284447,0,0.449219,0.473622,0.111639,0.122132,1.8425
0.285492,0,0.421875,0.377093,0.112082,0.122562,1.37769
0.286464,0,0.441406,0.383408,0.11248,0.122961,1.46561
0.287475,0,0.394531,0.395136,0.112879,0.123376,1.35004
0.288443,0,0.382812,0.441145,0.113277,0.123773,1.46246
0.289441,0,0.398438,0.392429,0.11372,0.124182,1.35406
0.290431,0,0.441406,0.355442,0.114119,0.124588,1.3587
0.291507,0,0.421875,0.456481,0.114562,0.125029,1.66772
0.292497,0,0.398438,0.197568,0.114916,0.125434,0.681702
0.293477,0,0.449219,0.324769,0.115359,0.125835,1.26343
0.294513,0,0.4375,0.377093,0.115802,0.126259,1.42871
0.296596,0,0.339844,0.425808,0.116732,0.12711,1.25317
0.297483,0,0.417969,0.306726,0.117042,0.127472,1.11023
0.298481,0,0.382812,0.404157,0.117484,0.12788,1.33984
0.299455,0,0.417969,0.641419,0.117972,0.128277,2.32169
0.300437,0,0.371094,0.471817,0.118326,0.128678,1.51627
0.301416,0,0.347656,0.488958,0.118769,0.129077,1.47211
0.302458,0,0.402344,0.404157,0.119167,0.129502,1.4082
0.303468,0,0.464844,0.510609,0.11961,0.129913,2.05548
0.304417,0,0.371094,0.491664,0.120009,0.130299,1.58005
0.305458,0,0.371094,0.351833,0.120407,0.130723,1.13068
0.306434,0,0.371094,0.313943,0.120806,0.131119,1.00891
0.307413,0,0.289062,0.348225,0.121204,0.131517,0.871704
0.308434,0,0.367188,0.479034,0.121647,0.131932,1.52325
0.309415,0,0.421875,0.491664,0.12209,0.13233,1.79626
0.310477,0,0.390625,0.377995,0.122488,0.132761,1.27869
0.311459,0,0.347656,0.562031,0.122976,0.13316,1.69211
0.312478,0,0.386719,0.404157,0.123374,0.133573,1.35352
0.313484,0,0.347656,0.4222,0.123817,0.13398,1.27112
0.314483,0,0.367188,0.500686,0.12426,0.134385,1.5921
0.315432,0,0.386719,0.360855,0.124614,0.134769,1.2085
0.316453,0,0.332031,0.648636,0.125145,0.135182,1.86508
0.317483,0,0.355469,0.471817,0.125588,0.135599,1.45242
0.3185,0,0.335938,0.393331,0.125987,0.136009,1.14429
0.319479,0,0.375,0.425808,0.126341,0.136405,1.38281
0.320456,0,0.386719,0.481741,0.126784,0.136799,1.61334
0.321472,0,0.355469,0.364463,0.127183,0.137209,1.12195
0.322432,0,0.351562,0.388821,0.127625,0.137596,1.18378
0.323449,0,0.339844,0.415885,0.128024,0.138006,1.22397
0.324451,0,0.355469,0.392429,0.128422,0.13841,1.20804
0.325447,0,0.3125,0.280564,0.128821,0.138811,0.759277
0.326567,0,0.363281,0.369876,0.129308,0.139261,1.16364
0.327439,0,0.339844,0.250794,0.129662,0.139612,0.738098
0.328436,0,0.34375,0.38431,0.130194,0.140013,1.14404
0.329461,0,0.410156,0.638712,0.130548,0.140424,2.26868
0.330455,0,0.359375,0.390625,0.130902,0.140823,1.2157
0.33145,0,0.445312,0.421298,0.131301,0.141223,1.62469
0.332425,0,0.40625,0.461894,0.131699,0.141614,1.625
0.333477,0,0.390625,0.227338,0.132054,0.142036,0.769043
0.334412,0,0.394531,0.35905,0.132497,0.14241,1.22675
0.335442,0,0.339844,0.517826,0.132939,0.142822,1.52399
0.336435,0,0.382812,0.548499,0.133338,0.14322,1.81836
0.337482,0,0.328125,0.441145,0.133737,0.143638,1.25354
0.338414,0,0.398438,0.574661,0.134135,0.144011,1.98285
0.339487,0,0.359375,0.382506,0.134534,0.144439,1.19043
0.340403,0,0.371094,0.479034,0.134932,0.144805,1.53946
0.341452,0,0.285156,0.50249,0.135419,0.145224,1.24088
0.342412,0,0.34375,0.373484,0.135729,0.145607,1.11182
0.34341,0,0.347656,0.348225,0.136128,0.146005,1.0484
0.344405,0,0.320312,0.245381,0.136526,0.146401,0.680664
0.345494,0,0.398438,0.467307,0.137013,0.146834,1.61243
0.346517,0,0.367188,0.37168,0.137456,0.147241,1.18188
0.347526,0,0.351562,0.4222,0.137855,0.147642,1.2854
0.348487,0,0.40625,0.359952,0.138209,0.148024,1.26636
0.34947,0,0.378906,0.380702,0.138652,0.148415,1.24921
0.350445,0,0.375,0.243577,0.138962,0.148802,0.791016
0.351449,0,0.367188,0.389723,0.139405,0.1492,1.23926
0.352443,0,0.378906,0.463698,0.139803,0.149594,1.52155
0.353488,0,0.355469,0.387919,0.140202,0.150008,1.19415
0.354469,0,0.367188,0.47723,0.140645,0.150396,1.51752
0.355442,0,0.355469,0.475426,0.140999,0.150781,1.46353
0.356436,0,0.324219,0.485349,0.141442,0.151175,1.36273
0.357481,0,0.363281,0.383408,0.14184,0.151588,1.20621
0.358659,0,0.355469,0.479034,0.142372,0.152053,1.47464
0.359472,0,0.328125,0.31665,0.142682,0.152374,0.89978
0.360572,0,0.367188,0.322965,0.143125,0.152808,1.02698
0.361544,0,0.359375,0.417689,0.143479,0.153191,1.29993
0.36258,0,0.359375,0.474524,0.143922,0.153599,1.47681
0.363586,0,0.378906,0.29139,0.144232,0.153996,0.956146
0.36459,0,0.394531,0.34191,0.14463,0.154391,1.16818
0.365628,0,0.414062,0.463698,0.145073,0.154799,1.66272
0.366544,0,0.359375,0.392429,0.145383,0.155159,1.22131
0.367577,0,0.351562,0.480839,0.145826,0.155564,1.46393
0.368863,0,0.359375,0.479034,0.146357,0.156069,1.49084
0.370576,0,0.296875,0.2535,0.146933,0.156741,0.651733
0.37154,0,0.367188,0.382506,0.147332,0.157119,1.21631
0.372618,0,0.363281,0.365365,0.147819,0.157541,1.14944
0.373543,0,0.390625,0.377995,0.148129,0.157903,1.27869
0.374543,0,0.371094,0.46009,0.148527,0.158294,1.47858
0.375495,0,0.375,0.404157,0.148882,0.158666,1.3125
0.376522,0,0.375,0.403255,0.14928,0.159067,1.30957
0.377549,0,0.40625,0.348225,0.149679,0.159468,1.2251
0.378925,0,0.351562,0.480839,0.150254,0.160005,1.46393
0.380606,0,0.390625,0.222828,0.150786,0.16066,0.753784
0.381589,0,0.4375,0.331084,0.151273,0.161042,1.25439
0.382578,0,0.425781,0.218317,0.151583,0.161427,0.804993
0.383626,0,0.390625,0.462796,0.151981,0.161835,1.56555
0.384509,0,0.363281,0.421298,0.152291,0.162178,1.32541
0.385516,0,0.300781,0.305824,0.152646,0.162569,0.7966
0.386597,0,0.417969,0.348225,0.153088,0.162988,1.26044
0.389343,0,0.398438,0.445655,0.154151,0.164052,1.53772
0.390493,0,0.375,0.383408,0.15455,0.164498,1.24512
0.391442,0,0.457031,0.42671,0.154904,0.164865,1.68887
0.392454,0,0.398438,0.294999,0.155258,0.165256,1.01788
0.393473,0,0.429688,0.470013,0.155657,0.165649,1.74896
0.394473,0,0.460938,0.342812,0.156011,0.166035,1.36841
0.395496,0,0.421875,0.46009,0.15641,0.16643,1.68091
0.396488,0,0.425781,0.380702,0.156764,0.166812,1.40375
0.397505,0,0.46875,0.364463,0.157118,0.167204,1.47949
0.398447,0,0.433594,0.289586,0.157473,0.167566,1.08737
0.399462,0,0.421875,0.378897,0.157871,0.167957,1.38428
0.400447,0,0.460938,0.366267,0.158225,0.168335,1.46204
0.401449,0,0.414062,0.580074,0.158668,0.16872,2.08002
0.402449,0,0.441406,0.400549,0.159022,0.169104,1.53113
0.403526,0,0.402344,0.403255,0.159465,0.169518,1.40506
0.404467,0,0.394531,0.249892,0.159775,0.169878,0.85379
0.405449,0,0.359375,0.275152,0.160174,0.170254,0.856323
0.406464,0,0.4375,0.575563,0.160617,0.170643,2.18066
0.407468,0,0.429688,0.579171,0.161015,0.171027,2.15515
0.408474,0,0.371094,0.309433,0.161369,0.171412,0.994415
0.40946,0,0.394531,0.385212,0.161768,0.171788,1.31613
0.410439,0,0.421875,0.349127,0.162122,0.172162,1.27551
0.411449,0,0.375,0.482643,0.162565,0.172547,1.56738
0.412471,0,0.378906,0.308531,0.162919,0.172937,1.01239
0.413474,0,0.386719,0.349127,0.163318,0.173319,1.16922
0.414445,0,0.371094,0.312139,0.163672,0.173688,1.00311
0.415429,0,0.386719,0.487154,0.164115,0.174062,1.63147
0.416423,0,0.398438,0.322965,0.164469,0.17444,1.11438
0.417443,0,0.414062,0.472719,0.164912,0.174828,1.69507
0.418484,0,0.390625,0.404157,0.165311,0.175223,1.36719
0.419466,0,0.359375,0.249892,0.165665,0.175595,0.77771
0.420459,0,0.414062,0.357246,0.166108,0.175972,1.28101
