Time(s),d_Torque(Nm),a_Torque(Nm),Velocity(rad/s),Position(rad),Desired_Position(rad),Power(W)
0.258648,0,0.363281,0.456481,0.101321,0.111469,1.4361
0.259675,0,0.34375,0.484447,0.101808,0.111895,1.44214
0.26072,0,0.371094,0.391527,0.102207,0.112329,1.25824
0.261662,0,0.398438,0.628789,0.102649,0.112721,2.16962
0.262637,0,0.351562,0.312139,0.102959,0.113125,0.950317
0.263632,0,0.351562,0.474524,0.103447,0.113538,1.4447
0.264632,0,0.359375,0.393331,0.103845,0.113953,1.22412
0.265643,0,0.378906,0.284173,0.104244,0.114372,0.932465
0.266644,0,0.339844,0.567444,0.104731,0.114787,1.67001
0.267626,0,0.359375,0.353637,0.105129,0.115194,1.10059
0.268632,0,0.417969,0.479034,0.105572,0.11561,1.73392
0.26969,0,0.371094,0.474524,0.106059,0.116048,1.52496
0.270684,0,0.378906,0.452872,0.106458,0.116459,1.48602
0.271624,0,0.351562,0.485349,0.106812,0.116848,1.47766
0.272618,0,0.367188,0.437536,0.107211,0.117258,1.3913
0.273659,0,0.355469,0.383408,0.107609,0.117688,1.18027
0.274624,0,0.441406,0.35454,0.107963,0.118087,1.35526
0.275724,0,0.398438,0.48986,0.108451,0.118541,1.69025
0.276724,0,0.359375,0.249892,0.108893,0.118953,0.77771
0.27767,0,0.402344,0.442949,0.109203,0.119343,1.54337
0.278645,0,0.398438,0.250794,0.109558,0.119745,0.865356
0.279642,0,0.390625,0.526848,0.11,0.120156,1.78223
0.280643,0,0.386719,0.423102,0.110399,0.120568,1.41696
0.281633,0,0.410156,0.456481,0.110798,0.120975,1.6214
0.28263,0,0.363281,0.246283,0.111152,0.121386,0.774811
0.28363,0,0.414062,0.382506,0.111595,0.121797,1.37158
0.28463,0,0.371094,0.310335,0.111993,0.122208,0.997314
0.285626,0,0.433594,0.479937,0.112436,0.122617,1.80212
0.286626,0,0.378906,0.304922,0.11279,0.123027,1.00055
0.287622,0,0.378906,0.488958,0.113233,0.123436,1.60443
0.288621,0,0.425781,0.444753,0.113632,0.123846,1.63992
0.289622,0,0.371094,0.318454,0.11403,0.124256,1.02341
0.290618,0,0.390625,0.387016,0.114429,0.124665,1.3092
0.291633,0,0.390625,0.340105,0.114827,0.12508,1.15051
0.292696,0,0.378906,0.264326,0.11527,0.125516,0.86734
0.293716,0,0.363281,0.38431,0.115713,0.125933,1.20905
0.294652,0,0.441406,0.479034,0.116112,0.126316,1.83115
0.29567,0,0.4375,0.418591,0.11651,0.126732,1.58594
0.296631,0,0.421875,0.388821,0.116909,0.127125,1.42053
0.297645,0,0.347656,0.310335,0.117307,0.127539,0.934326
0.298671,0,0.339844,0.520533,0.117794,0.127958,1.53195
0.299652,0,0.371094,0.451068,0.118193,0.128358,1.44958
0.300664,0,0.390625,0.534065,0.118636,0.128771,1.80664
0.301683,0,0.355469,0.491664,0.119079,0.129186,1.51352
0.302696,0,0.378906,0.292292,0.119433,0.129598,0.959106
0.303645,0,0.367188,0.313041,0.119831,0.129985,0.995422
0.304627,0,0.378906,0.404157,0.12023,0.130385,1.32617
0.305737,0,0.355469,0.576465,0.120761,0.130836,1.77457
0.306735,0,0.398438,0.466404,0.121116,0.131242,1.60931
0.307696,0,0.367188,0.484447,0.121514,0.131633,1.54047
0.308622,0,0.398438,0.44746,0.121913,0.132009,1.54395
0.309689,0,0.339844,0.392429,0.1224,0.132442,1.15494
0.310701,0,0.402344,0.45197,0.122798,0.132852,1.5748
0.311649,0,0.285156,0.375289,0.123197,0.133237,0.926758
0.312633,0,0.277344,0.273347,0.123596,0.133636,0.656525
0.313664,0,0.296875,0.37168,0.124083,0.134053,0.955566
0.314663,0,0.320312,0.345518,0.124481,0.134458,0.958435
0.315622,0,0.371094,0.547597,0.124924,0.134846,1.7598
0.316642,0,0.425781,0.433928,0.125367,0.135258,1.60001
0.31765,0,0.308594,0.265228,0.125721,0.135666,0.708801
0.31863,0,0.34375,0.382506,0.126164,0.136062,1.13867
0.319703,0,0.328125,0.491664,0.126651,0.136495,1.39709
0.320773,0,0.351562,0.446557,0.12705,0.136927,1.35956
0.321618,0,0.273438,0.449264,0.127404,0.137268,1.06384
0.322729,0,0.367188,0.59541,0.127891,0.137716,1.89331
0.323626,0,0.320312,0.484447,0.128245,0.138077,1.34381
0.324622,0,0.363281,0.4646,0.128644,0.138479,1.46164
0.325638,0,0.351562,0.382506,0.129042,0.138887,1.16455
0.326676,0,0.316406,0.491664,0.12953,0.139305,1.3472
0.327718,0,0.367188,0.456481,0.129928,0.139724,1.45154
0.328636,0,0.394531,0.35454,0.130282,0.140093,1.21133
0.329718,0,0.285156,0.361757,0.130725,0.140528,0.893341
0.330637,0,0.394531,0.267032,0.131035,0.140897,0.912354
0.331625,0,0.410156,0.516924,0.131478,0.141293,1.83609
0.33263,0,0.390625,0.525043,0.131877,0.141696,1.77612
0.33365,0,0.414062,0.517826,0.132275,0.142105,1.85681
0.33465,0,0.378906,0.421298,0.132629,0.142505,1.38242
0.335624,0,0.382812,0.360855,0.132984,0.142895,1.19629
0.336614,0,0.425781,0.452872,0.133382,0.143292,1.66986
0.337753,0,0.429688,0.592704,0.133869,0.143747,2.20551
0.338783,0,0.410156,0.433928,0.134224,0.144158,1.54129
0.339652,0,0.386719,0.302216,0.134534,0.144506,1.01212
0.340625,0,0.382812,0.479034,0.134976,0.144894,1.58807
0.341677,0,0.351562,0.325671,0.135331,0.145314,0.991516
0.342661,0,0.371094,0.24899,0.135685,0.145706,0.800171
0.343698,0,0.371094,0.495273,0.136172,0.146119,1.59164
0.344663,0,0.359375,0.415885,0.136526,0.146503,1.29431
0.345638,0,0.445312,0.360855,0.136881,0.146891,1.3916
0.346618,0,0.414062,0.226436,0.137235,0.147281,0.811951
0.34765,0,0.425781,0.638712,0.137722,0.147692,2.3551
0.34862,0,0.4375,0.366267,0.138032,0.148077,1.3877
0.349649,0,0.433594,0.348225,0.138431,0.148486,1.30756
0.350634,0,0.417969,0.368974,0.138829,0.148877,1.33554
0.351626,0,0.382812,0.386114,0.139228,0.14927,1.28003
0.352658,0,0.453125,0.460992,0.139626,0.149679,1.80896
0.353735,0,0.347656,0.37168,0.140069,0.150106,1.11902
0.354758,0,0.363281,0.393331,0.140468,0.150511,1.23743
0.355783,0,0.386719,0.375289,0.140866,0.150916,1.25684
0.356621,0,0.394531,0.554814,0.141265,0.151248,1.8956
0.357657,0,0.375,0.470013,0.141708,0.151657,1.52637
0.358685,0,0.332031,0.250794,0.142106,0.152063,0.72113
0.359673,0,0.378906,0.382506,0.14246,0.152453,1.25513
0.360731,0,0.375,0.377995,0.142903,0.152871,1.22754
0.361693,0,0.371094,0.462796,0.143302,0.15325,1.48727
0.362677,0,0.34375,0.443851,0.1437,0.153637,1.32129
0.363679,0,0.378906,0.241773,0.144055,0.154032,0.793335
0.364623,0,0.359375,0.478132,0.144497,0.154403,1.48804
0.365683,0,0.34375,0.405059,0.144896,0.15482,1.20581
0.366718,0,0.445312,0.476328,0.145339,0.155227,1.83691
0.367703,0,0.320312,0.387919,0.145737,0.155614,1.07605
0.368676,0,0.386719,0.343714,0.146092,0.155996,1.15109
0.369795,0,0.378906,0.30402,0.146579,0.156435,0.997589
0.370807,0,0.375,0.601725,0.147066,0.156832,1.9541
0.371733,0,0.378906,0.38431,0.147376,0.157194,1.26105
0.37276,0,0.335938,0.248087,0.147774,0.157597,0.721741
0.373663,0,0.3125,0.499783,0.148262,0.15795,1.35254
0.374625,0,0.386719,0.445655,0.148572,0.158326,1.49249
0.375657,0,0.371094,0.443851,0.149014,0.158729,1.42639
0.376692,0,0.269531,0.446557,0.149546,0.159133,1.04233
0.377696,0,0.316406,0.249892,0.149811,0.159525,0.684723
0.378639,0,0.335938,0.390625,0.15021,0.159893,1.13641
0.379633,0,0.332031,0.385212,0.150609,0.160281,1.10764
0.380633,0,0.34375,0.47723,0.151007,0.16067,1.42065
0.381639,0,0.378906,0.442047,0.151406,0.161062,1.4505
0.382632,0,0.316406,0.304922,0.15176,0.161448,0.83551
0.383635,0,0.304688,0.296803,0.152158,0.161838,0.783142
0.384646,0,0.367188,0.313041,0.152557,0.162231,0.995422
0.385636,0,0.292969,0.490762,0.153,0.162615,1.24512
0.386628,0,0.359375,0.520533,0.153398,0.163,1.62
0.387721,0,0.398438,0.523239,0.153841,0.163424,1.80542
0.388624,0,0.378906,0.474524,0.15424,0.163774,1.55707
0.389628,0,0.375,0.425808,0.154594,0.164163,1.38281
0.390668,0,0.378906,0.277858,0.154948,0.164565,0.911743
0.39163,0,0.339844,0.4222,0.155347,0.164937,1.24255
0.392652,0,0.421875,0.420395,0.155701,0.165332,1.53589
0.393727,0,0.394531,0.43483,0.156144,0.165747,1.48566
0.394656,0,0.421875,0.44746,0.156454,0.166106,1.63477
0.395645,0,0.398438,0.374387,0.156808,0.166487,1.29181
0.396641,0,0.386719,0.325671,0.157163,0.166871,1.09067
0.39763,0,0.40625,0.458285,0.157561,0.167252,1.6123
0.398635,0,0.457031,0.377093,0.157915,0.167639,1.49249
0.39962,0,0.402344,0.241773,0.15827,0.168018,0.842407
0.400625,0,0.398438,0.443851,0.158668,0.168404,1.53149
0.401633,0,0.375,0.295901,0.159022,0.168791,0.960938
0.402623,0,0.441406,0.468209,0.159421,0.169171,1.78976
0.403611,0,0.375,0.209296,0.159731,0.16955,0.679688
0.404625,0,0.425781,0.405961,0.16013,0.169939,1.49689
0.405634,0,0.4375,0.441145,0.160528,0.170325,1.67139
0.406627,0,0.378906,0.296803,0.160882,0.170705,0.973907
0.407631,0,0.394531,0.377093,0.161281,0.171089,1.28839
0.408674,0,0.398438,0.534967,0.161724,0.171488,1.84589
0.409668,0,0.40625,0.376191,0.162078,0.171867,1.32349
0.410747,0,0.414062,0.313041,0.162477,0.172279,1.1225
0.411683,0,0.386719,0.412276,0.162787,0.172636,1.38071
0.412636,0,0.425781,0.290488,0.163097,0.172999,1.07111
0.413634,0,0.414062,0.364463,0.163495,0.17338,1.30688
0.414634,0,0.40625,0.340105,0.163849,0.17376,1.19653
0.415631,0,0.390625,0.382506,0.164248,0.174139,1.29395
0.416639,0,0.40625,0.295901,0.164602,0.174522,1.04102
0.417733,0,0.464844,0.417689,0.165045,0.174938,1.68143
0.418647,0,0.367188,0.305824,0.165399,0.175285,0.972473
0.41963,0,0.378906,0.363561,0.165798,0.175657,1.19296
0.420626,0,0.367188,0.388821,0.166196,0.176035,1.23639
0.421627,0,0.363281,0.313041,0.166595,0.176414,0.984833
0.422621,0,0.351562,0.31665,0.166994,0.17679,0.96405
0.423665,0,0.445312,0.590899,0.167436,0.177185,2.27875
0.424673,0,0.351562,0.312139,0.167791,0.177565,0.950317
0.425653,0,0.417969,0.40957,0.168189,0.177936,1.48248
0.42668,0,0.371094,0.234555,0.168543,0.178323,0.753784
0.427703,0,0.335938,0.386114,0.168986,0.178708,1.12329
0.428651,0,0.359375,0.241773,0.169296,0.179066,0.752441
0.429676,0,0.332031,0.482643,0.169783,0.179451,1.38779
0.430672,0,0.386719,0.366267,0.170138,0.179826,1.22662
0.431654,0,0.382812,0.373484,0.170492,0.180195,1.23816
0.432631,0,0.339844,0.24087,0.170846,0.180562,0.708893
0.433628,0,0.332031,0.23636,0.171245,0.180936,0.679626
0.434643,0,0.359375,0.44746,0.171688,0.181317,1.39258
0.435668,0,0.328125,0.612551,0.17213,0.181701,1.7406
