Time(s),d_Torque(Nm),a_Torque(Nm),Velocity(rad/s),Position(rad),Desired_Position(rad),Power(W)
0.207166,0,1.08203,-6.35194,-0.23085,-0.241335,-59.5202
0.208197,0,1.74219,-6.51703,-0.236475,-0.246191,-98.3247
0.209183,0,2.49609,-4.44122,-0.241656,-0.250749,-96.0021
0.210195,0,2.80469,-4.61172,-0.246925,-0.255334,-112.012
0.211156,0,2.42969,-4.99423,-0.251265,-0.259605,-105.084
0.212189,0,2.64844,-5.12774,-0.256004,-0.2641,-117.607
0.214552,0,7.80469,-3.87468,-0.265923,-0.273998,-261.884
0.215174,0,-1.07422,-3.26754,-0.267739,-0.276518,30.397
0.216182,0,-0.636719,-2.88503,-0.270971,-0.280513,15.908
0.217176,0,-1.64844,-4.08938,-0.274426,-0.284358,58.3779
0.218178,0,-1.58984,-3.81874,-0.277968,-0.288131,52.5766
0.219179,0,-1.82422,-4.37265,-0.281865,-0.291796,69.078
0.220179,0,-1.21094,-3.3767,-0.285408,-0.295354,35.4105
0.221186,0,-0.445312,-3.52555,-0.289571,-0.298835,13.5959
0.222184,0,0.164062,-5.08895,-0.29391,-0.302175,-7.23029
0.223169,0,0.4375,-3.79439,-0.297586,-0.305367,-14.376
0.224162,0,1.34766,-4.78583,-0.301749,-0.308478,-55.854
0.225162,0,2.13281,-4.10382,-0.305601,-0.311503,-75.7982
0.226168,0,2.75391,-4.16426,-0.309365,-0.314434,-99.3127
0.2272,0,3,-3.98383,-0.312864,-0.317323,-103.5
0.228181,0,2.64062,-2.85255,-0.315654,-0.319956,-65.2317
0.229199,0,6.83984,-0.840791,-0.324466,-0.322576,-49.8026
0.233207,0,3.28516,-0.345518,-0.324732,-0.331723,-9.8298
0.2342,0,-6.89844,-0.450166,-0.325042,-0.3337,26.8931
0.235192,0,-7.35156,-1.17999,-0.325972,-0.335556,75.1238
0.236207,0,-6.44922,-1.88998,-0.32761,-0.337334,105.556
0.237188,0,-4.92969,-2.2824,-0.32978,-0.338936,97.4384
0.2382,0,-2.89062,-2.37803,-0.332526,-0.340467,59.5288
0.239168,0,-0.800781,-3.65365,-0.335758,-0.341815,25.3372
0.240171,0,0.777344,-2.72355,-0.338637,-0.343092,-18.3344
0.241157,0,2.62891,-2.8273,-0.342002,-0.344228,-64.3671
0.24214,0,4.24609,-3.20529,-0.344571,-0.345242,-117.862
0.243157,0,4.99219,-2.09205,-0.346741,-0.346166,-90.4444
0.244159,0,5.16406,-1.66625,-0.348468,-0.346952,-74.5158
0.245357,0,3.79688,0.0108256,-0.350239,-0.34773,0.355957
0.248175,0,1.68359,0.521435,-0.349752,-0.348859,7.60248
0.249201,0,0.0390625,0.506098,-0.349442,-0.349026,0.171204
0.250157,0,-0.550781,0.641419,-0.348866,-0.349064,-3.05942
0.25118,0,-1.14844,0.6757,-0.348335,-0.348979,-6.72015
0.252176,0,-1.38672,0.293194,-0.348025,-0.348772,-3.52097
0.253175,0,-1.16797,0.368072,-0.347759,-0.348441,-3.7229
0.25414,0,-0.90625,0.0586389,-0.347715,-0.348003,-0.460205
0.255143,0,-0.265625,0.0577367,-0.347715,-0.347427,-0.132812
0.256153,0,0.0585938,-0.0315748,-0.347759,-0.346721,-0.0160217
0.25718,0,0.796875,0,-0.347759,-0.345874,0
0.258153,0,1.67188,0.0838987,-0.347671,-0.344952,1.21472
0.259125,0,2.33594,0.183134,-0.347449,-0.343915,3.70465
0.260164,0,2.47656,0.708177,-0.346829,-0.342679,15.1883
0.261155,0,2.88281,0.762305,-0.346165,-0.341377,19.0311
0.262179,0,1.74219,1.21428,-0.344438,-0.339908,18.3202
0.26417,0,0.808594,1.13399,-0.342534,-0.336688,7.94064
0.265155,0,2.92969,1.65001,-0.340984,-0.334919,41.8625
0.266167,0,2.47656,1.46417,-0.339434,-0.332982,31.402
0.267164,0,2.07031,1.86742,-0.337397,-0.330956,33.4808
0.268147,0,1.64453,2.45742,-0.335227,-0.328842,34.9977
0.269208,0,1.02344,2.40419,-0.332747,-0.326434,21.3083
0.270156,0,0.851562,2.72265,-0.330312,-0.324173,20.0782
0.271148,0,0.441406,2.42494,-0.327876,-0.321696,9.26953
0.272138,0,0.230469,2.89676,-0.325263,-0.319113,5.78152
0.27314,0,-0.0273438,2.79121,-0.322562,-0.316383,-0.66095
0.274131,0,0.25,2.28421,-0.320126,-0.313574,4.94531
0.275139,0,0.347656,3.01584,-0.317381,-0.310605,9.0798
0.276148,0,0.652344,3.23326,-0.314591,-0.307519,18.2656
0.277134,0,1.29297,2.59725,-0.311845,-0.304396,29.0817
0.278179,0,1.17969,3.11508,-0.309055,-0.300972,31.8239
0.281187,0,-4.71875,2.80113,-0.300243,-0.290468,-114.467
0.28218,0,4.33594,2.14889,-0.297896,-0.286793,80.6891
0.283146,0,4.29297,2.63153,-0.294619,-0.283122,97.8327
0.284177,0,4.44922,4.07675,-0.29143,-0.2791,157.078
0.28514,0,4.10938,3.48856,-0.287932,-0.275249,124.148
0.286158,0,3.23047,4.18321,-0.283548,-0.27108,117.029
0.287133,0,2.12891,4.8977,-0.278987,-0.266995,90.2956
0.288162,0,0.257812,4.92386,-0.273628,-0.262584,10.9933
0.289191,0,-0.257812,5.38756,-0.268492,-0.25807,-12.0286
0.29014,0,-0.195312,4.39611,-0.264417,-0.253828,-7.43561
0.29113,0,-0.496094,5.34245,-0.259546,-0.249309,-22.9521
0.292132,0,-0.722656,5.43988,-0.254586,-0.244654,-34.0439
0.29317,0,-1.24609,5.54633,-0.249228,-0.239734,-59.8514
0.294152,0,-0.316406,4.26801,-0.24542,-0.234997,-11.6947
0.295149,0,-0.328125,3.69966,-0.240903,-0.230103,-10.5128
0.296201,0,-0.714844,3.86475,-0.235412,-0.224857,-23.9249
0.297496,0,-0.765625,4.26169,-0.229743,-0.218273,-28.2563
0.298161,0,2.66016,5.29825,-0.226954,-0.21484,122.055
0.299158,0,1.66797,5.80705,-0.222082,-0.209633,83.8806
0.300153,0,1.85547,4.62345,-0.217654,-0.204363,74.2912
0.301148,0,1.79297,5.34335,-0.21265,-0.199017,82.9668
0.302168,0,1.46484,5.84404,-0.207159,-0.193468,74.1348
0.303151,0,1.26172,6.45298,-0.20149,-0.188051,70.5084
0.304138,0,1.06641,6.10115,-0.196354,-0.182549,56.3446
0.305207,0,0.46875,6.22564,-0.189888,-0.176516,25.2722
0.306138,0,0.359375,5.89275,-0.184618,-0.171205,18.3394
0.307155,0,0.125,5.52107,-0.178994,-0.165343,5.97656
0.308124,0,-0.0234375,6.15257,-0.173105,-0.159698,-1.24878
0.3092,0,-1.11719,4.80658,-0.166506,-0.153372,-46.5029
0.310168,0,-0.171875,6.76602,-0.160882,-0.147626,-10.0708
0.311163,0,-0.464844,6.24639,-0.154948,-0.141663,-25.1451
0.312159,0,-0.0625,5.59415,-0.149369,-0.135653,-3.02783
0.313242,0,-1.67969,5.5752,-0.141486,-0.129056,-81.0974
0.314288,0,-0.371094,4.8968,-0.136792,-0.122641,-15.7367
0.315179,0,0.914062,7.02854,-0.131212,-0.117134,55.6364
0.316164,0,0.546875,5.35147,-0.125765,-0.111008,25.3442
0.317218,0,-0.1875,5.27118,-0.119034,-0.104413,-8.55908
0.31817,0,0.761719,5.1521,-0.11341,-0.0984155,33.9857
0.319181,0,0.480469,6.88871,-0.106945,-0.0920198,28.663
0.320143,0,0.839844,5.47867,-0.101188,-0.0858951,39.8466
0.321129,0,-0.0195312,5.54543,-0.0945455,-0.0795938,-0.937958
0.322132,0,0.0429688,7.80438,-0.0877701,-0.073158,2.90408
0.323163,0,-0.628906,6.73084,-0.0812604,-0.0665072,-36.6584
0.324142,0,0.109375,7.8558,-0.0749722,-0.0601756,7.44092
0.325144,0,-0.238281,7.07365,-0.0683739,-0.0536707,-14.5966
0.326137,0,-0.25,6.25902,-0.0620413,-0.0472035,-13.5508
0.327131,0,-0.351562,6.26443,-0.0553988,-0.040716,-19.0723
0.328192,0,-1.07031,7.91083,-0.0479149,-0.0337779,-73.3248
0.329325,0,-4.85156,7.53103,-0.0371982,-0.0263501,-316.413
0.331248,0,-6.66406,5.14037,-0.0285186,-0.0137154,-296.655
0.332187,0,1.32422,4.76148,-0.0232932,-0.00754122,54.6033
0.333174,0,1.98047,6.24729,-0.0173592,-0.00104824,107.146
0.334161,0,2.69531,5.04475,-0.011868,0.00544864,117.751
0.335147,0,2.78906,6.94645,-0.0054026,0.0119342,167.78
0.336161,0,2.23047,7.91625,0.00141708,0.0185995,152.909
0.337179,0,1.49609,7.20987,0.00823675,0.0252808,93.4124
0.338186,0,1.42188,6.7561,0.0155435,0.0318845,83.1908
0.339131,0,0.335938,7.43992,0.0221418,0.0380734,21.6443
0.340126,0,-0.738281,7.5581,0.0294486,0.0445735,-48.3228
0.341144,0,-1.88281,8.44039,0.0376854,0.0512055,-137.622
0.34214,0,-2.25781,7.88287,0.0443722,0.057677,-154.131
0.34314,0,-2.94922,5.9126,0.0508819,0.0641558,-151.009
0.34413,0,-3.15234,7.43902,0.0580558,0.0705516,-203.08
0.345173,0,-3.66016,6.07048,0.0650083,0.0772586,-192.416
0.346202,0,-3.41797,5.20262,0.0713852,0.0838473,-153.996
0.347233,0,-3.61328,6.72182,0.0790462,0.0904149,-210.332
0.348154,0,-1.19922,5.00776,0.0831646,0.09625,-52.0067
0.349164,0,-1.25781,5.78179,0.0895415,0.102625,-62.9791
0.350185,0,-0.167969,4.94641,0.0947669,0.109024,-7.1951
0.351171,0,0.5625,6.51884,0.100657,0.115169,31.7549
0.352138,0,1.11719,6.91127,0.106679,0.121155,66.8654
0.353147,0,1.34375,5.22156,0.111905,0.127357,60.7627
0.354181,0,1.19922,5.67714,0.118237,0.133671,58.9585
0.355167,0,0.898438,6.03259,0.124747,0.139638,46.9363
0.356173,0,0.445312,5.51837,0.131079,0.145679,21.2811
0.357163,0,-0.1875,7.42729,0.137766,0.151574,-12.0601
0.358162,0,-0.644531,5.5337,0.143656,0.15747,-30.8871
0.359201,0,-0.863281,5.90268,0.150299,0.16354,-44.1285
0.360148,0,-1.33594,7.59328,0.156897,0.169019,-87.8483
0.36117,0,-1.99219,6.76692,0.163097,0.174869,-116.745
0.36219,0,-2.23047,6.94645,0.169341,0.180643,-134.177
0.363217,0,-2.58594,5.44169,0.175939,0.186393,-121.862
0.364177,0,-1.50781,6.6704,0.181031,0.191703,-87.0997
0.365172,0,-1.83594,5.78991,0.185991,0.197139,-92.0551
0.366156,0,-1.04297,6.28518,0.191527,0.202451,-56.7685
0.367159,0,-0.703125,4.7308,0.196265,0.207786,-28.8062
0.368142,0,-0.570312,6.14535,0.201623,0.212951,-30.3513
0.369177,0,-0.832031,6.17602,0.207336,0.218304,-44.5007
0.370181,0,-0.578125,5.98567,0.21234,0.22342,-29.9677
0.371174,0,-0.339844,5.46244,0.216945,0.228402,-16.0762
0.372167,0,-0.316406,5.93876,0.222171,0.2333,-16.2727
0.373246,0,-0.679688,4.24636,0.227219,0.238531,-24.9944
0.37414,0,0.304688,6.04702,0.232002,0.242795,15.9556
0.37517,0,-0.488281,5.33974,0.236962,0.247619,-22.5792
0.376162,0,-0.574219,5.08624,0.241921,0.252174,-25.2925
0.37714,0,-0.742188,4.33116,0.246438,0.256582,-27.8378
0.378181,0,-1.47656,5.22788,0.251885,0.261172,-66.8491
0.379178,0,-1.49219,4.07946,0.256314,0.265482,-52.7162
0.380237,0,-2.53125,5.22517,0.262026,0.269952,-114.539
0.381161,0,-1.76562,5.04745,0.265702,0.273764,-77.1771
0.382146,0,-1.73438,3.69425,0.269599,0.277738,-55.4865
0.383158,0,-1.58984,4.80117,0.273894,0.28172,-66.1027
0.384146,0,-1.65625,4.139,0.27788,0.285508,-59.3662
0.385174,0,-1.44141,3.87828,0.281688,0.289348,-48.411
0.386132,0,-0.820312,3.46781,0.285231,0.292827,-24.635
0.387136,0,-0.648438,3.44616,0.288862,0.296368,-19.3518
0.388138,0,-0.769531,3.66358,0.29236,0.299801,-24.4146
0.389151,0,-0.59375,3.57336,0.295903,0.303159,-18.3738
0.390169,0,-0.542969,3.0835,0.299402,0.306422,-14.499
0.39113,0,-0.492188,2.80655,0.302413,0.309402,-11.9625
0.392123,0,-0.5,3.68974,0.305778,0.31237,-15.9766
0.393157,0,-0.828125,2.50253,0.309321,0.315347,-17.947
0.394129,0,-0.496094,2.86248,0.311889,0.318038,-12.2977
0.395204,0,-1.04688,3.36226,0.315211,0.320886,-30.4821
0.396199,0,-1.15234,3.06365,0.318133,0.323407,-30.5731
0.39722,0,-1.33984,2.43938,0.321012,0.325875,-28.3042
0.398171,0,-1.25,2.90578,0.323669,0.328067,-31.4551
0.399175,0,-1.55469,2.17234,0.325972,0.330264,-29.2476
0.400166,0,-1.44141,2.56297,0.328363,0.332317,-31.9925
0.401219,0,-1.70703,2.35818,0.330887,0.334372,-34.8608
0.402172,0,-1.58594,2.04695,0.332836,0.336119,-28.1132
0.403162,0,-1.22656,2.00816,0.334784,0.337817,-21.3307
0.404131,0,-1.36719,1.88005,0.336644,0.339366,-22.2595
0.40523,0,-1.34766,1.41816,0.338327,0.340986,-16.5509
0.406141,0,-0.953125,1.2675,0.339744,0.342218,-10.462
0.407203,0,-1.13672,1.21247,0.341205,0.343527,-11.9355
0.408132,0,-0.707031,1.22239,0.342401,0.344559,-7.48459
0.409133,0,-1.02344,1.05189,0.343774,0.345552,-9.32288
0.410211,0,-1.02734,1.46146,0.345014,0.346485,-13.0023
0.411241,0,-1.11719,0.765012,0.345988,0.347242,-7.40137
0.41225,0,-0.964844,0.742458,0.346918,0.347857,-6.20364
0.413464,0,-1.125,0.654951,0.347848,0.34843,-6.38086
0.414194,0,-0.882812,0.629691,0.348335,0.348687,-4.81409
