Time(s),d_Torque(Nm),a_Torque(Nm),Velocity(rad/s),Position(rad),Desired_Position(rad),Power(W)
0.109681,0,0.371094,0.43934,0.0370654,0.0479592,1.4119
0.110673,0,0.398438,0.407766,0.0375082,0.0483904,1.40698
0.111693,0,0.390625,0.294096,0.0379511,0.0488334,0.994873
0.11269,0,0.347656,0.457383,0.0384382,0.0492662,1.37704
0.113674,0,0.441406,0.690134,0.0389696,0.0496938,2.63809
0.114732,0,0.394531,0.378897,0.0393681,0.0501531,1.29456
0.115691,0,0.347656,0.410472,0.0398553,0.0505691,1.23581
0.116731,0,0.316406,0.380702,0.0402981,0.0510206,1.04315
0.117744,0,0.363281,0.420395,0.0407852,0.0514603,1.32257
0.118783,0,0.339844,0.342812,0.041228,0.0519106,1.00891
0.119689,0,0.285156,0.386114,0.0416709,0.0523039,0.953491
0.120704,0,0.394531,0.430319,0.0421137,0.0527439,1.47025
0.121701,0,0.367188,0.53226,0.0426008,0.0531762,1.6925
0.122718,0,0.363281,0.497979,0.0430437,0.0536171,1.56665
0.123714,0,0.425781,0.605333,0.0435308,0.0540485,2.23203
0.124706,0,0.367188,0.389723,0.0439293,0.0544786,1.23926
0.125793,0,0.285156,0.503392,0.0444608,0.0549494,1.2431
0.126697,0,0.410156,0.641419,0.0449036,0.0553409,2.27829
0.127705,0,0.324219,0.548499,0.0453464,0.0557773,1.54004
0.128702,0,0.355469,0.492566,0.0457893,0.0562094,1.5163
0.129736,0,0.339844,0.599921,0.0462764,0.0566568,1.76559
0.130753,0,0.378906,0.647734,0.0467192,0.0570969,2.12543
0.131749,0,0.335938,0.30402,0.0470735,0.0575279,0.88446
0.132676,0,0.324219,0.276956,0.047472,0.0579291,0.777618
0.133783,0,0.347656,0.550303,0.0480477,0.0584078,1.6568
0.134762,0,0.375,0.428515,0.0484463,0.0588313,1.3916
0.135717,0,0.324219,0.479034,0.0488891,0.0592438,1.345
0.136728,0,0.3125,0.393331,0.0492877,0.0596811,1.06445
0.137682,0,0.3125,0.451068,0.0497305,0.0600931,1.2207
0.138678,0,0.363281,0.657657,0.0502176,0.0605234,2.069
0.139704,0,0.378906,0.655853,0.0506605,0.0609666,2.15207
0.140757,0,0.328125,0.276054,0.051059,0.0614216,0.784424
0.141668,0,0.355469,0.494371,0.0515018,0.0618149,1.52185
0.142702,0,0.308594,0.59541,0.0520332,0.062261,1.59119
0.143733,0,0.351562,0.358148,0.0523875,0.0627061,1.09039
0.144693,0,0.355469,0.417689,0.0528303,0.0631202,1.2858
0.145723,0,0.339844,0.470915,0.0532732,0.0635645,1.38593
0.146722,0,0.347656,0.43934,0.053716,0.0639955,1.32272
0.147716,0,0.332031,0.31665,0.0541146,0.0644241,0.910492
0.148748,0,0.339844,0.254402,0.0545574,0.0648687,0.748718
0.14973,0,0.355469,0.492566,0.0550445,0.0652921,1.5163
0.150731,0,0.34375,0.491664,0.0556202,0.0657232,1.46362
0.151721,0,0.277344,0.483545,0.0559302,0.0661497,1.16138
0.152726,0,0.40625,0.491664,0.056373,0.0665825,1.72974
0.153714,0,0.347656,0.382506,0.0567716,0.0670081,1.15161
0.154724,0,0.316406,0.677504,0.057303,0.0674427,1.85641
0.155697,0,0.371094,0.391527,0.0576573,0.0678613,1.25824
0.156713,0,0.296875,0.398744,0.0581001,0.0682984,1.02515
0.157692,0,0.425781,0.478132,0.0585429,0.0687196,1.763
0.158723,0,0.34375,0.491664,0.0589858,0.0691628,1.46362
0.159695,0,0.375,0.613453,0.0593843,0.0695807,1.99219
0.160817,0,0.40625,0.429417,0.0598272,0.070063,1.51074
0.161758,0,0.386719,0.51512,0.06027,0.0704674,1.72513
0.162687,0,0.335938,0.287781,0.0606243,0.0708664,0.837219
0.163695,0,0.320312,0.488056,0.0610671,0.0712993,1.35382
0.164671,0,0.382812,0.612551,0.0615542,0.0717183,2.0307
0.165776,0,0.386719,0.657657,0.0620413,0.0721925,2.20248
0.166744,0,0.277344,0.35905,0.0623956,0.0726079,0.862366
0.167774,0,0.390625,0.446557,0.0628827,0.0730499,1.51062
0.168748,0,0.320312,0.358148,0.0632813,0.0734676,0.993469
0.16968,0,0.304688,0.358148,0.0636798,0.0738672,0.945007
0.170678,0,0.402344,0.487154,0.064167,0.0742951,1.69739
0.171699,0,0.34375,0.320258,0.0645212,0.0747327,0.953369
0.172698,0,0.335938,0.509707,0.0650083,0.0751608,1.48285
0.173693,0,0.34375,0.48986,0.0654069,0.0755868,1.45825
0.174721,0,0.386719,0.416787,0.0658497,0.076027,1.39581
0.175734,0,0.398438,0.448362,0.0662926,0.0764606,1.54706
0.176807,0,0.332031,0.381604,0.0667354,0.0769196,1.09726
0.177709,0,0.34375,0.312139,0.0670897,0.0773057,0.929199
0.178772,0,0.363281,0.368974,0.0675768,0.0777604,1.1608
0.179872,0,0.347656,0.352735,0.0680639,0.0782307,1.06198
0.180677,0,0.394531,0.514218,0.0684182,0.0785748,1.7569
0.181676,0,0.269531,0.496175,0.068861,0.0790015,1.15814
0.182718,0,0.40625,0.621572,0.0693481,0.0794467,2.18677
0.183709,0,0.367188,0.40957,0.0697024,0.0798698,1.30237
0.1848,0,0.390625,0.432123,0.0701452,0.0803356,1.46179
0.185698,0,0.355469,0.490762,0.0705438,0.080719,1.51074
0.186694,0,0.425781,0.536771,0.0709423,0.081144,1.97922
0.187692,0,0.367188,0.375289,0.0713409,0.0815699,1.19336
0.188701,0,0.355469,0.404157,0.0717395,0.0820002,1.24414
0.18973,0,0.371094,0.247185,0.072138,0.0824387,0.794373
0.190742,0,0.34375,0.429417,0.0726251,0.0828699,1.27832
0.191709,0,0.414062,0.305824,0.0729794,0.0832819,1.09662
0.192739,0,0.390625,0.4646,0.0734222,0.0837207,1.57166
0.193773,0,0.425781,0.366267,0.0738208,0.0841607,1.35052
0.194697,0,0.414062,0.247185,0.0741751,0.0845542,0.886353
0.195778,0,0.402344,0.531358,0.0747065,0.0850143,1.85141
0.196694,0,0.441406,0.507001,0.0750607,0.0854037,1.93805
0.197767,0,0.394531,0.475426,0.0755479,0.08586,1.62436
0.198748,0,0.386719,0.303118,0.0759021,0.0862772,1.01514
0.199853,0,0.421875,0.419493,0.0764335,0.0867468,1.53259
0.200854,0,0.339844,0.416787,0.0768763,0.087172,1.22662
0.201886,0,0.402344,0.487154,0.0773192,0.0876102,1.69739
0.2028,0,0.355469,0.267934,0.0776292,0.0879983,0.824799
0.203817,0,0.394531,0.476328,0.078072,0.0884298,1.62744
0.20482,0,0.355469,0.419493,0.0785148,0.0888555,1.29135
0.205837,0,0.363281,0.583682,0.0789577,0.0892868,1.83627
0.20689,0,0.429688,0.455579,0.0794448,0.0897334,1.69525
0.207792,0,0.386719,0.391527,0.0797105,0.0901156,1.31122
0.208976,0,0.359375,0.257109,0.0802419,0.0906173,0.800171
0.209857,0,0.421875,0.473622,0.0805962,0.0909902,1.73035
0.210752,0,0.429688,0.375289,0.0809504,0.0913691,1.39648
0.211732,0,0.390625,0.252598,0.081349,0.0917842,0.854492
0.212774,0,0.316406,0.375289,0.0818804,0.092225,1.02832
0.213763,0,0.398438,0.47723,0.0822347,0.0926433,1.64667
0.21475,0,0.375,0.694645,0.0826775,0.0930607,2.25586
0.215847,0,0.398438,0.421298,0.0831203,0.0935245,1.45367
0.216816,0,0.511719,0.294096,0.0834746,0.0939339,1.30328
0.217829,0,0.398438,0.401451,0.0839174,0.0943616,1.38519
0.218814,0,0.449219,0.297705,0.0842717,0.0947778,1.15814
0.22,0,0.445312,0.468209,0.0848031,0.095278,1.8056
0.220791,0,0.410156,0.474524,0.0852017,0.095612,1.68549
0.221829,0,0.386719,0.414081,0.0856445,0.0960497,1.38675
0.2228,0,0.355469,0.408668,0.0860873,0.0964592,1.25803
0.223825,0,0.421875,0.488056,0.0865302,0.0968911,1.78308
0.224772,0,0.382812,0.255305,0.0867959,0.0972904,0.846375
0.225862,0,0.378906,0.470915,0.0873716,0.0977494,1.54523
0.22677,0,0.417969,0.626985,0.0877258,0.0981317,2.26944
0.227771,0,0.386719,0.395136,0.0881687,0.098553,1.3233
0.22878,0,0.449219,0.48986,0.0885672,0.0989772,1.90567
0.229777,0,0.398438,0.508805,0.0890101,0.0993968,1.75562
0.230772,0,0.34375,0.506098,0.0894529,0.0998151,1.50659
0.231759,0,0.375,0.437536,0.0898515,0.10023,1.4209
0.232745,0,0.339844,0.459187,0.0904271,0.100644,1.35141
0.233767,0,0.304688,0.306726,0.0907814,0.101073,0.809326
0.234761,0,0.359375,0.486251,0.0912242,0.101491,1.51331
0.23575,0,0.363281,0.491664,0.0915785,0.101905,1.54678
0.236748,0,0.332031,0.315748,0.0919771,0.102324,0.907898
0.237744,0,0.347656,0.410472,0.0924199,0.102742,1.23581
0.238747,0,0.355469,0.393331,0.0928627,0.103162,1.21082
0.239741,0,0.347656,0.397842,0.0933056,0.103579,1.19778
0.240711,0,0.355469,0.491664,0.0937484,0.103985,1.51352
0.241737,0,0.351562,0.46009,0.0941912,0.104414,1.40076
0.242722,0,0.457031,0.53226,0.0946341,0.104827,2.10663
0.243733,0,0.375,0.484447,0.0950326,0.10525,1.57324
0.244756,0,0.40625,0.59541,0.0954755,0.105677,2.09473
0.245712,0,0.367188,0.188546,0.0957855,0.106077,0.599548
0.246728,0,0.371094,0.488958,0.0962726,0.106502,1.57135
0.247714,0,0.351562,0.668483,0.0967597,0.106913,2.03522
0.248687,0,0.375,0.302216,0.0970697,0.107319,0.981445
0.249864,0,0.375,0.430319,0.0976011,0.107811,1.39746
0.250733,0,0.394531,0.321161,0.0979996,0.108173,1.09729
0.251742,0,0.300781,0.393331,0.0989739,0.108594,1.02454
0.253716,0,0.367188,0.443851,0.0992396,0.109416,1.41138
0.254691,0,0.367188,0.525945,0.0996824,0.109822,1.67242
0.255719,0,0.347656,0.366267,0.100081,0.11025,1.10272
0.2567,0,0.367188,0.413178,0.100524,0.110659,1.31384
0.257752,0,0.347656,0.406863,0.100967,0.111096,1.22495
0.258688,0,0.347656,0.405059,0.101365,0.111485,1.21951
0.259681,0,0.335938,0.391527,0.101764,0.111898,1.13904
0.260696,0,0.367188,0.427613,0.102207,0.11232,1.35974
0.261789,0,0.355469,0.436634,0.102649,0.112773,1.34412
0.262717,0,0.410156,0.436634,0.103048,0.113159,1.5509
0.263689,0,0.375,0.550303,0.103491,0.113562,1.78711
0.264696,0,0.359375,0.394234,0.103889,0.113979,1.22693
0.265709,0,0.347656,0.293194,0.104288,0.114399,0.882721
0.266728,0,0.324219,0.466404,0.104775,0.114822,1.30954
0.267722,0,0.324219,0.492566,0.105218,0.115233,1.383
0.268707,0,0.363281,0.425808,0.105616,0.115641,1.3396
0.269683,0,0.402344,0.642321,0.106059,0.116045,2.23804
0.270743,0,0.347656,0.389723,0.106502,0.116483,1.17334
0.271753,0,0.34375,0.377995,0.106901,0.116901,1.12524
0.27271,0,0.378906,0.55301,0.107299,0.117296,1.81461
0.273732,0,0.417969,0.546695,0.107698,0.117718,1.97882
0.274755,0,0.402344,0.470013,0.108141,0.118141,1.63766
0.275702,0,0.398438,0.567444,0.108495,0.118531,1.95795
0.276734,0,0.425781,0.300411,0.108849,0.118957,1.1077
0.277714,0,0.359375,0.485349,0.109292,0.119361,1.5105
0.278678,0,0.390625,0.302216,0.109646,0.119759,1.02234
0.279683,0,0.378906,0.486251,0.110133,0.120172,1.59555
0.28091,0,0.351562,0.361757,0.11062,0.120678,1.10138
0.281787,0,0.339844,0.390625,0.110975,0.121039,1.14963
0.282785,0,0.351562,0.392429,0.111462,0.121449,1.19476
0.283801,0,0.363281,0.368974,0.111816,0.121867,1.1608
0.284892,0,0.355469,0.312139,0.112259,0.122315,0.960876
0.285797,0,0.324219,0.2535,0.112613,0.122687,0.711761
0.286772,0,0.378906,0.456481,0.1131,0.123087,1.49786
0.287804,0,0.410156,0.490762,0.113543,0.123511,1.74316
0.288844,0,0.304688,0.267934,0.113897,0.123937,0.70697
0.289762,0,0.367188,0.294999,0.114252,0.124314,0.938049
0.290737,0,0.382812,0.454677,0.114695,0.124713,1.50732
0.291717,0,0.355469,0.488958,0.115093,0.125115,1.50519
0.292714,0,0.386719,0.449264,0.115492,0.125523,1.50458
0.293705,0,0.425781,0.296803,0.115846,0.125928,1.09439
0.294748,0,0.320312,0.410472,0.116333,0.126355,1.13861
0.295695,0,0.355469,0.500686,0.116732,0.126742,1.54129
0.296689,0,0.375,0.37168,0.11713,0.127148,1.20703
0.297742,0,0.363281,0.580074,0.117617,0.127578,1.82492
0.298681,0,0.355469,0.479937,0.117972,0.127962,1.47742
0.299707,0,0.363281,0.391527,0.118459,0.12838,1.23175
0.30076,0,0.320312,0.285977,0.118813,0.12881,0.793274
0.301749,0,0.332031,0.403255,0.119256,0.129213,1.15952
0.302722,0,0.351562,0.2535,0.11961,0.129609,0.77179
0.303707,0,0.339844,0.513316,0.120053,0.13001,1.51071
0.30471,0,0.363281,0.481741,0.120451,0.130419,1.51556
0.305712,0,0.414062,0.444753,0.12085,0.130826,1.59479
0.306747,0,0.386719,0.33379,0.121293,0.131247,1.11786
0.307729,0,0.34375,0.374387,0.121691,0.131646,1.1145
0.308716,0,0.230469,0.380702,0.122621,0.132047,0.759827
0.310717,0,0.3125,0.387016,0.122887,0.132859,1.04736
0.311716,0,0.335938,0.252598,0.123286,0.133264,0.734863
0.312694,0,0.339844,0.643223,0.123773,0.13366,1.89304
0.313694,0,0.332031,0.265228,0.124083,0.134066,0.762634
0.314693,0,0.324219,0.252598,0.124526,0.13447,0.709229
0.315688,0,0.351562,0.465502,0.124968,0.134873,1.41724
0.316799,0,0.335938,0.572857,0.125455,0.135322,1.66656
0.317735,0,0.433594,0.446557,0.12581,0.1357,1.67679
0.318722,0,0.394531,0.322965,0.126208,0.136099,1.10345
0.319696,0,0.375,0.542184,0.126607,0.136493,1.76074
0.320699,0,0.308594,0.599921,0.12705,0.136897,1.60324
0.321739,0,0.371094,0.416787,0.127448,0.137317,1.33942
0.322696,0,0.351562,0.484447,0.127847,0.137703,1.47491
0.323738,0,0.371094,0.503392,0.12829,0.138123,1.61774
0.324712,0,0.355469,0.391527,0.128644,0.138515,1.20526
0.325683,0,0.347656,0.381604,0.129087,0.138906,1.1489
0.326731,0,0.390625,0.554814,0.12953,0.139327,1.87683
0.327742,0,0.355469,0.514218,0.129884,0.139734,1.58295
0.328677,0,0.363281,0.482643,0.130238,0.14011,1.5184
0.329713,0,0.367188,0.479937,0.130637,0.140525,1.52612
0.330719,0,0.347656,0.479034,0.131035,0.140929,1.44223
0.331725,0,0.414062,0.289586,0.131389,0.141333,1.03839
0.332727,0,0.441406,0.387919,0.131788,0.141735,1.48285
0.333727,0,0.421875,0.319356,0.132187,0.142136,1.16675
0.334784,0,0.398438,0.43483,0.132585,0.142559,1.50037
0.335716,0,0.441406,0.43483,0.132939,0.142932,1.66217
0.336701,0,0.449219,0.334693,0.133294,0.143326,1.30203
0.337693,0,0.390625,0.376191,0.133692,0.143723,1.27258
0.338701,0,0.351562,0.34642,0.134091,0.144126,1.05469
0.339694,0,0.449219,0.479034,0.134489,0.144522,1.86356
0.340688,0,0.421875,0.609844,0.134932,0.144919,2.22803
0.341682,0,0.417969,0.338301,0.135242,0.145315,1.22452
0.342685,0,0.378906,0.286879,0.135641,0.145715,0.941345
0.343699,0,0.386719,0.277858,0.136039,0.146119,0.930542
0.344699,0,0.433594,0.367169,0.136482,0.146518,1.37869
0.345686,0,0.378906,0.410472,0.136881,0.146911,1.34689
0.346691,0,0.433594,0.475426,0.137279,0.14731,1.78519
0.347679,0,0.394531,0.387919,0.137678,0.147703,1.32538
0.348688,0,0.402344,0.288684,0.138032,0.148104,1.00586
0.349773,0,0.386719,0.376191,0.138519,0.148535,1.25986
0.350767,0,0.375,0.313041,0.138918,0.14893,1.0166
0.35177,0,0.433594,0.299509,0.139361,0.149327,1.12463
0.35272,0,0.394531,0.549401,0.139715,0.149704,1.87711
0.353716,0,0.320312,0.327475,0.140069,0.150098,0.908386
0.354709,0,0.394531,0.38431,0.140512,0.150491,1.31305
0.355705,0,0.320312,0.368072,0.140955,0.150886,1.021
0.356708,0,0.347656,0.6333,0.141398,0.151282,1.90668
0.357696,0,0.320312,0.391527,0.141752,0.151673,1.08606
0.358727,0,0.371094,0.521435,0.142239,0.15208,1.67572
0.359681,0,0.363281,0.470915,0.142593,0.152456,1.48151
0.360718,0,0.367188,0.34191,0.143036,0.152865,1.08722
0.361673,0,0.371094,0.59541,0.14339,0.153242,1.91345
0.362842,0,0.421875,0.296803,0.143833,0.153703,1.08435
0.363706,0,0.398438,0.368072,0.144187,0.154043,1.27002
0.364743,0,0.386719,0.336497,0.144586,0.154451,1.12692
0.365706,0,0.347656,0.250794,0.14494,0.154829,0.755066
0.366735,0,0.34375,0.48986,0.145427,0.155234,1.45825
0.367747,0,0.316406,0.491664,0.14587,0.155631,1.3472
0.368749,0,0.398438,0.419493,0.146224,0.156025,1.44745
0.369729,0,0.3125,0.415885,0.146623,0.156409,1.12549
0.370768,0,0.316406,0.385212,0.14711,0.156816,1.05551
0.371756,0,0.34375,0.292292,0.147464,0.157204,0.870117
0.372683,0,0.28125,0.442047,0.147863,0.157566,1.07666
0.373696,0,0.359375,0.449264,0.148262,0.157963,1.39819
0.3747,0,0.378906,0.363561,0.14866,0.158355,1.19296
0.375676,0,0.386719,0.418591,0.149059,0.158737,1.40186
0.376686,0,0.332031,0.392429,0.149501,0.159131,1.12839
0.377739,0,0.355469,0.479034,0.149944,0.159542,1.47464
0.378782,0,0.324219,0.287781,0.150299,0.159949,0.808014
0.379785,0,0.386719,0.471817,0.150741,0.16034,1.58011
0.380787,0,0.308594,0.387919,0.15114,0.16073,1.03668
0.381795,0,0.355469,0.40957,0.151494,0.161123,1.2608
0.382709,0,0.339844,0.428515,0.151893,0.161478,1.26114
0.383772,0,0.382812,0.418591,0.152291,0.161891,1.3877
0.384777,0,0.347656,0.306726,0.152646,0.162282,0.923462
0.38579,0,0.320312,0.448362,0.153088,0.162675,1.24371
0.386776,0,0.378906,0.495273,0.153487,0.163057,1.62515
0.38775,0,0.339844,0.299509,0.153797,0.163435,0.88147
0.388751,0,0.300781,0.603529,0.154284,0.163823,1.57205
0.389675,0,0.386719,0.415885,0.154594,0.164181,1.39279
0.390713,0,0.363281,0.374387,0.154993,0.164583,1.17783
0.391696,0,0.335938,0.30402,0.155347,0.164963,0.88446
0.392705,0,0.421875,0.398744,0.155745,0.165353,1.45679
0.39373,0,0.378906,0.471817,0.156144,0.165748,1.54819
0.394725,0,0.382812,0.276054,0.156498,0.166132,0.915161
0.395739,0,0.402344,0.283271,0.156853,0.166523,0.987
0.396708,0,0.40625,0.377995,0.157207,0.166897,1.32983
0.397698,0,0.386719,0.360855,0.157605,0.167278,1.2085
0.398964,0,0.367188,0.459187,0.158092,0.167766,1.46014
0.407578,0,0.25,0.375289,0.161104,0.171069,0.8125
0.40871,0,0.523438,0.430319,0.161458,0.171502,1.95062
0.409706,0,0.59375,0.369876,0.161724,0.171882,1.90186
0.410718,0,0.554688,0.270641,0.162078,0.172268,1.30005
0.411733,0,0.46875,0.175917,0.162388,0.172655,0.714111
0.412702,0,0.480469,0.226436,0.162831,0.173025,0.942169
0.413714,0,0.515625,0.349127,0.163097,0.17341,1.55896
0.416477,0,0.371094,0.381604,0.164292,0.174461,1.22635
0.417701,0,0.476562,0.357246,0.164602,0.174926,1.47437
0.4212,0,0.308594,0.476328,0.166019,0.176252,1.27295
0.421697,0,0.367188,0.48986,0.166241,0.17644,1.55768
0.422754,0,0.433594,0.348225,0.166639,0.17684,1.30756
0.423732,0,0.425781,0.301314,0.167038,0.17721,1.11102
0.424721,0,0.402344,0.239066,0.167436,0.177583,0.832977
0.425735,0,0.425781,0.418591,0.167835,0.177966,1.54346
0.426734,0,0.34375,0.373484,0.169075,0.178343,1.11182
0.429738,0,0.308594,0.382506,0.169473,0.179475,1.02222
0.430718,0,0.394531,0.469111,0.169872,0.179843,1.60278
0.431725,0,0.445312,0.33379,0.170226,0.180222,1.28723
