Time(s),d_Torque(Nm),a_Torque(Nm),Velocity(rad/s),Position(rad),Desired_Position(rad),Power(W)
0.136564,0,0.0820312,1.67166,0.260698,0.264095,1.18753
0.137631,0,-0.0429688,1.54085,0.262292,0.265619,-0.573364
0.138584,0,0.15625,1.23142,0.263488,0.266969,1.66626
0.13955,0,0.199219,1.7754,0.264993,0.26833,3.06299
0.140608,0,0.0078125,1.60851,0.266543,0.269808,0.108826
0.141572,0,0.164062,1.26389,0.267827,0.271145,1.79572
0.142593,0,0.136719,1.64279,0.269244,0.272549,1.94504
0.143616,0,0.167969,1.11684,0.270484,0.273945,1.62457
0.144595,0,0.234375,1.72308,0.271946,0.275271,3.49731
0.14562,0,0.132812,1.06633,0.273274,0.276648,1.22644
0.146575,0,0.210938,1.23232,0.274603,0.27792,2.2511
0.147604,0,0.09375,1.0997,0.275976,0.27928,0.892822
0.148588,0,0.0820312,1.38568,0.277393,0.280569,0.984375
0.149589,0,0.0507812,1.60941,0.27881,0.28187,0.707764
0.150566,0,0.144531,1.08888,0.279961,0.283128,1.36288
0.151596,0,0.0625,1.33787,0.281378,0.284444,0.724121
0.152594,0,0.046875,1.45064,0.282662,0.285707,0.588867
0.153584,0,0.0390625,1.43981,0.283991,0.286949,0.487061
0.154591,0,0.164062,1.03024,0.285098,0.2882,1.46375
0.155607,0,0.0585938,1.10421,0.286426,0.289452,0.560303
0.156588,0,0.179688,1.07444,0.287666,0.290649,1.67194
0.157613,0,0.175781,1.12677,0.288906,0.291888,1.71524
0.15858,0,0.148438,1.18902,0.290102,0.293046,1.52844
0.159588,0,0.0976562,1.32434,0.291386,0.294241,1.12
0.160556,0,0.191406,1.16827,0.292449,0.295378,1.93649
0.161582,0,0.132812,1.39741,0.293733,0.296571,1.60724
0.162595,0,0.09375,1.42718,0.294973,0.297736,1.15869
0.163576,0,0.0429688,1.44161,0.296302,0.298854,0.536438
0.164598,0,0.03125,1.45424,0.297365,0.300006,0.393555
0.165573,0,0.15625,1.20525,0.298427,0.301093,1.63086
0.166577,0,0.0742188,0.976111,0.299534,0.302202,0.62738
0.16763,0,0.0742188,0.960775,0.300686,0.303351,0.617523
0.16858,0,0.21875,1.02392,0.301704,0.304376,1.9397
0.169555,0,0.132812,0.946341,0.302811,0.305417,1.08844
0.170575,0,0.125,1.23683,0.303918,0.306494,1.33887
0.171522,0,0.210938,1.16556,0.304893,0.307483,2.12915
0.172522,0,0.1875,0.919277,0.305867,0.308515,1.49268
0.173542,0,0.078125,1.27382,0.307063,0.309555,0.861816
0.174531,0,0.269531,0.986937,0.307993,0.310552,2.30365
0.175569,0,0.132812,0.975209,0.309144,0.311584,1.12164
0.176685,0,0.0390625,0.976111,0.310251,0.31268,0.3302
0.17758,0,0.289062,0.925592,0.311092,0.313548,2.31702
0.17853,0,0.257812,0.871464,0.311978,0.314458,1.94568
0.179584,0,0.136719,0.851617,0.313085,0.315454,1.0083
0.180602,0,0.167969,1.07986,0.314059,0.316405,1.57077
0.181562,0,0.1875,0.74336,0.314901,0.317288,1.20703
0.182562,0,0.226562,1.16015,0.315919,0.318196,2.27625
0.183581,0,0.148438,0.997763,0.316849,0.319108,1.28259
0.184539,0,0.21875,1.09158,0.317735,0.319954,2.06787
0.185532,0,0.175781,0.893115,0.318621,0.320819,1.35956
0.186531,0,0.171875,0.868757,0.319506,0.321675,1.29309
0.187527,0,0.125,0.598116,0.320348,0.322517,0.647461
0.188527,0,0.0195312,0.796586,0.321499,0.32335,0.134735
0.189546,0,0.109375,0.891311,0.322119,0.324186,0.844238
0.190537,0,0.15625,0.780348,0.323005,0.324985,1.05591
0.19159,0,0.183594,0.849812,0.323802,0.325821,1.35114
0.192532,0,0.324219,0.674798,0.324466,0.326556,1.89465
0.19353,0,0.238281,0.952656,0.325307,0.327323,1.96582
0.194527,0,0.363281,0.897626,0.32606,0.328076,2.82394
0.195531,0,0.300781,0.748773,0.326769,0.328822,1.95038
0.196593,0,0.222656,1.0131,0.327654,0.329596,1.95346
0.197567,0,0.296875,0.644125,0.328319,0.330294,1.65601
0.198548,0,0.269531,0.993252,0.329116,0.330983,2.31839
0.19954,0,0.273438,0.752382,0.329824,0.331668,1.78162
0.200529,0,0.230469,0.73073,0.330533,0.332338,1.45844
0.201523,0,0.132812,0.747871,0.331241,0.332999,0.860168
0.202523,0,0.140625,0.737045,0.33195,0.333649,0.897583
0.203533,0,0.203125,0.849812,0.332658,0.334294,1.49487
0.204543,0,0.0898438,0.586389,0.333278,0.334924,0.456238
0.205564,0,0.117188,0.555716,0.333987,0.335549,0.563965
0.206543,0,0.175781,0.465502,0.334563,0.336134,0.708618
0.207532,0,0.257812,0.767718,0.335183,0.336713,1.71405
0.208523,0,0.207031,0.493469,0.335714,0.337279,0.884735
0.209535,0,0.246094,0.604431,0.336334,0.337844,1.28815
0.210529,0,0.253906,0.73073,0.33691,0.338386,1.60675
0.211522,0,0.242188,0.654049,0.337441,0.338914,1.37177
0.212528,0,0.308594,0.641419,0.337973,0.339435,1.71414
0.213548,0,0.230469,0.639615,0.338548,0.33995,1.27658
0.214576,0,0.203125,0.393331,0.339035,0.340455,0.691895
0.215539,0,0.269531,0.461894,0.339522,0.340915,1.07812
0.216546,0,0.191406,0.697351,0.340098,0.341383,1.15591
0.217536,0,0.25,0.646832,0.340585,0.341829,1.40039
0.218534,0,0.195312,0.499783,0.341072,0.342266,0.845337
0.219572,0,0.105469,0.411374,0.34156,0.342706,0.375732
0.220577,0,0.191406,0.526848,0.342002,0.343118,0.873291
0.221525,0,0.207031,0.487154,0.342401,0.343494,0.873413
0.222526,0,0.121094,0.377995,0.342799,0.343878,0.396393
0.22356,0,0.140625,0.487154,0.343242,0.34426,0.593262
0.224595,0,0.125,0.623376,0.343685,0.344628,0.674805
0.225558,0,0.222656,0.312139,0.343951,0.344958,0.601868
0.226716,0,0.148438,0.453775,0.344394,0.345337,0.583313
0.22753,0,0.304688,0.323867,0.344615,0.345593,0.854553
0.228591,0,0.222656,0.359952,0.344969,0.345912,0.694061
0.229574,0,0.242188,0.335595,0.345279,0.346195,0.703857
0.230598,0,0.175781,0.43483,0.345634,0.346475,0.661926
0.231589,0,0.265625,0.310335,0.345899,0.346733,0.713867
0.232535,0,0.226562,0.297705,0.346165,0.346966,0.584106
0.233573,0,0.230469,0.370778,0.346475,0.347208,0.740021
0.234565,0,0.152344,0.128103,0.346696,0.347426,0.169006
0.235569,0,0.261719,0.285977,0.346962,0.347632,0.648163
0.236564,0,0.0976562,0.162385,0.347184,0.347823,0.137329
0.237564,0,0.1875,0.181329,0.347405,0.348001,0.294434
0.238534,0,0.132812,0.136223,0.347582,0.34816,0.156677
0.239529,0,0.175781,0.174112,0.347759,0.348311,0.265045
0.240522,0,0.207031,0.238164,0.347936,0.348447,0.427002
0.241526,0,0.207031,0.18584,0.348069,0.348571,0.333191
0.242525,0,0.246094,0.0469111,0.348158,0.348681,0.0999756
0.243535,0,0.214844,0.244479,0.348335,0.348778,0.454865
0.244526,0,0.257812,0.0496175,0.348379,0.348859,0.110779
0.245523,0,0.273438,0.164189,0.348512,0.348928,0.388794
0.246549,0,0.261719,0.013532,0.348556,0.348984,0.0306702
0.24757,0,0.253906,0.0207491,0.348645,0.349025,0.0456238
0.248567,0,0.277344,0.0099235,0.348689,0.349052,0.0238342
0.249533,0,0.222656,0.11818,0.348778,0.349064,0.227875
0.250529,0,0.242188,-0.0279662,0.348778,0.349064,-0.0586548
0.251544,0,0.226562,0.039694,0.348822,0.349049,0.0778809
0.252542,0,0.234375,0.176819,0.348866,0.349021,0.358887
0.253546,0,0.191406,-0.107354,0.348822,0.348979,-0.177948
0.254569,0,0.144531,-0.17321,0.348822,0.348922,-0.216797
0.255564,0,0.136719,-0.00180427,0.348822,0.348853,-0.00213623
0.256555,0,0.0351562,0.0216513,0.348822,0.34877,0.0065918
0.257554,0,0.0859375,0.0748773,0.348778,0.348673,0.0557251
0.258525,0,0.117188,-0.033379,0.348689,0.348565,-0.0338745
0.25952,0,0.00390625,-0.183134,0.348601,0.348442,-0.00619507
0.260522,0,0.101562,-0.108256,0.348512,0.348303,-0.0952148
0.261554,0,0.0625,-0.0216513,0.348423,0.348146,-0.0117188
0.262587,0,0.0117188,-0.0478132,0.348291,0.347975,-0.00485229
0.263586,0,-0.0507812,-0.138027,0.348158,0.347795,0.0606995
0.26456,0,-0.0117188,-0.162385,0.348025,0.347606,0.0164795
0.265551,0,-0.015625,-0.116376,0.347892,0.347401,0.0157471
0.26654,0,-0.183594,-0.238164,0.347715,0.347183,0.378662
0.267544,0,-0.136719,-0.201176,0.347538,0.346947,0.23819
0.268594,0,-0.179688,-0.256207,0.347316,0.346686,0.398682
0.269547,0,-0.21875,-0.163287,0.347139,0.346437,0.309326
0.270532,0,-0.195312,-0.235458,0.346918,0.346165,0.398254
0.271529,0,-0.214844,-0.126299,0.346696,0.345877,0.234985
0.272532,0,-0.273438,-0.248087,0.346431,0.345574,0.587463
0.273531,0,-0.269531,-0.24087,0.346165,0.345258,0.562225
0.274579,0,-0.261719,-0.271543,0.345855,0.344912,0.615448
0.275553,0,-0.335938,-0.254402,0.345589,0.344576,0.740112
0.276565,0,-0.34375,-0.397842,0.345279,0.344215,1.18433
0.277712,0,-0.320312,-0.407766,0.344881,0.343788,1.1311
0.278556,0,-0.421875,-0.129908,0.344704,0.343462,0.474609
0.27953,0,-0.5,-0.292292,0.344349,0.343074,1.26562
0.280591,0,-0.484375,-0.538575,0.343907,0.342638,2.25916
0.281567,0,-0.414062,-0.310335,0.343552,0.342222,1.11279
0.28263,0,-0.433594,-0.305824,0.343154,0.341755,1.14835
0.283552,0,-0.460938,-0.493469,0.342711,0.341338,1.96979
0.284561,0,-0.382812,-0.623376,0.342224,0.340868,2.06659
0.285572,0,-0.382812,-0.397842,0.341781,0.340383,1.31891
0.286678,0,-0.300781,-0.609844,0.341205,0.339837,1.5885
0.287625,0,-0.394531,-0.615257,0.340762,0.339357,2.10211
0.288566,0,-0.363281,-0.405059,0.34032,0.338868,1.27432
0.289566,0,-0.375,-0.656755,0.339788,0.338335,2.13281
0.290568,0,-0.339844,-0.525945,0.339257,0.337787,1.54788
0.291596,0,-0.351562,-0.547597,0.33877,0.337212,1.66718
0.292557,0,-0.492188,-0.404157,0.338327,0.336661,1.72266
0.293721,0,-0.316406,-0.463698,0.337663,0.335978,1.27057
0.294629,0,-0.589844,-0.696449,0.337131,0.335432,3.5575
0.29556,0,-0.4375,-0.516924,0.3366,0.334861,1.9585
0.296547,0,-0.472656,-0.474524,0.336068,0.334243,1.94232
0.297581,0,-0.332031,-0.521435,0.335404,0.333583,1.49933
0.298555,0,-0.550781,-0.683819,0.334784,0.332947,3.26166
0.299551,0,-0.4375,-0.545792,0.334164,0.332284,2.06787
0.300548,0,-0.371094,-0.676602,0.333456,0.331608,2.17438
0.301523,0,-0.382812,-0.65856,0.332836,0.330934,2.18323
0.302546,0,-0.273438,-0.660364,0.332039,0.330213,1.56372
0.3036,0,-0.292969,-0.81102,0.33133,0.329457,2.05765
0.30463,0,-0.3125,-0.629691,0.330577,0.328703,1.7041
0.305581,0,-0.394531,-0.580074,0.330002,0.327995,1.9819
0.306574,0,-0.417969,-0.692841,0.329249,0.327244,2.50781
0.307679,0,-0.277344,-0.833574,0.328363,0.326393,2.00208
0.308685,0,-0.296875,-0.820944,0.32761,0.325604,2.1106
0.309688,0,-0.347656,-0.881387,0.326902,0.324804,2.65359
0.31067,0,-0.535156,-0.808314,0.326193,0.324009,3.74609
0.311553,0,-0.558594,-0.765012,0.325529,0.323284,3.70068
0.312568,0,-0.441406,-1.03024,0.324643,0.322438,3.93817
0.313551,0,-0.410156,-0.624278,0.323935,0.321606,2.21741
0.314593,0,-0.320312,-0.972503,0.32296,0.32071,2.69763
0.315585,0,-0.328125,-1.07715,0.322075,0.319845,3.06079
0.316552,0,-0.433594,-0.83628,0.321278,0.31899,3.14017
0.317534,0,-0.511719,-0.752382,0.320525,0.318109,3.33417
0.318521,0,-0.417969,-1.07174,0.319595,0.317212,3.87927
0.319576,0,-0.320312,-0.94183,0.318621,0.316239,2.61255
0.320637,0,-0.324219,-1.1394,0.317602,0.315247,3.19913
0.321611,0,-0.542969,-0.931907,0.316849,0.314324,4.38193
0.322531,0,-0.398438,-0.709079,0.315875,0.313441,2.44666
0.323687,0,-0.28125,-0.918375,0.314857,0.312316,2.23682
0.324522,0,-0.679688,-0.79388,0.314148,0.311494,4.67285
0.325521,0,-0.585938,-1.03746,0.313218,0.3105,5.26428
0.326595,0,-0.375,-0.714492,0.312155,0.309416,2.32031
0.327615,0,-0.304688,-1.04197,0.311004,0.308374,2.74933
0.328682,0,-0.441406,-1.24675,0.31003,0.307271,4.76581
0.329531,0,-0.699219,-1.11324,0.309232,0.306383,6.74091
0.330573,0,-0.550781,-1.00227,0.30817,0.305281,4.78061
0.331592,0,-0.460938,-1.12947,0.307018,0.304191,4.50854
0.332569,0,-0.449219,-1.22239,0.306,0.303135,4.7554
0.33354,0,-0.425781,-1.10602,0.304937,0.302073,4.07819
0.334574,0,-0.351562,-0.993252,0.30383,0.30093,3.02399
0.335568,0,-0.324219,-0.948145,0.302679,0.29982,2.66214
0.33656,0,-0.332031,-1.4344,0.301483,0.298699,4.12445
0.337533,0,-0.367188,-0.939124,0.300509,0.29759,2.98627
0.338568,0,-0.328125,-1.07625,0.299313,0.296397,3.05823
0.339573,0,-0.242188,-0.849812,0.298073,0.295227,1.78235
0.340531,0,-0.488281,-1.25668,0.29701,0.2941,5.31387
0.341564,0,-0.371094,-0.898528,0.295992,0.292874,2.88757
0.342563,0,-0.390625,-1.00318,0.294796,0.291676,3.39355
0.343517,0,-0.46875,-1.31171,0.2936,0.290522,5.32471
0.344591,0,-0.398438,-1.05009,0.292405,0.289209,3.62329
0.345564,0,-0.472656,-1.38297,0.291165,0.288008,5.6608
0.34657,0,-0.351562,-1.45515,0.289881,0.286756,4.43024
0.347594,0,-0.347656,-1.1809,0.288685,0.28547,3.55533
0.348567,0,-0.238281,-1.01581,0.287356,0.284236,2.09613
0.349568,0,-0.371094,-1.44883,0.286161,0.282956,4.65607
0.350542,0,-0.316406,-1.53453,0.284832,0.281699,4.20474
0.351527,0,-0.335938,-1.12316,0.283681,0.280418,3.26752
0.352533,0,-0.289062,-1.43981,0.282352,0.279099,3.60425
0.353533,0,-0.269531,-1.66083,0.28098,0.277777,3.87662
0.354524,0,-0.253906,-1.5201,0.279695,0.276454,3.34244
0.355536,0,-0.398438,-1.14932,0.2785,0.275095,3.9657
0.356539,0,-0.203125,-1.25307,0.277083,0.273735,2.20422
0.357564,0,-0.339844,-1.40282,0.27571,0.272334,4.12857
0.358517,0,-0.25,-1.36674,0.274381,0.271021,2.95898
0.359526,0,-0.148438,-1.61663,0.27292,0.269621,2.07812
0.360587,0,-0.246094,-1.7727,0.271503,0.268138,3.77792
0.361532,0,-0.347656,-1.27382,0.270263,0.266806,3.83508
0.362553,0,-0.3125,-1.43169,0.268802,0.265357,3.87451
0.363609,0,-0.195312,-1.71586,0.267252,0.263845,2.90222
0.364589,0,0.347656,-1.59768,0.264993,0.262433,-4.81015
0.366591,0,0.835938,-1.17097,0.263089,0.259518,-8.47693
0.367559,0,-0.761719,-1.521,0.261938,0.258093,10.0333
0.368529,0,-0.898438,-1.06001,0.260786,0.256656,8.24738
0.36952,0,-1.04297,-1.61482,0.259369,0.255178,14.5853
0.370528,0,-0.84375,-1.75556,0.257863,0.253665,12.8276
0.371526,0,-0.824219,-1.33155,0.256491,0.252156,9.50427
0.372536,0,-0.421875,-1.78894,0.254675,0.250618,6.53577
0.373523,0,-0.464844,-1.78713,0.253169,0.249107,7.19418
0.374517,0,-0.347656,-1.35411,0.251664,0.247574,4.07681
0.375552,0,-0.0273438,-1.91524,0.249715,0.245969,0.453522
0.376547,0,-0.15625,-1.5625,0.248033,0.244416,2.11426
0.377522,0,-0.078125,-1.46507,0.246527,0.242885,0.991211
0.378579,0,0.0820312,-1.63828,0.244844,0.241214,-1.16382
0.379571,0,0.015625,-1.42808,0.243161,0.239637,-0.193237
0.380566,0,0.0703125,-1.71135,0.241567,0.238045,-1.04205
0.381602,0,-0.0117188,-1.53093,0.240017,0.236378,0.155365
0.38255,0,-0.179688,-1.59949,0.2386,0.234844,2.48895
0.383569,0,-0.210938,-1.49213,0.237006,0.233186,2.72571
0.38453,0,-0.515625,-1.50386,0.235589,0.231614,6.71521
0.385525,0,-0.433594,-1.94952,0.233995,0.229976,7.32028
0.386526,0,-0.460938,-1.64911,0.232445,0.228321,6.58276
0.387561,0,-0.371094,-1.49123,0.230629,0.226598,4.79233
0.388691,0,-0.109375,-1.33967,0.228813,0.224708,1.26892
0.389527,0,-0.808594,-1.78082,0.227618,0.223301,12.47
0.390666,0,-0.273438,-1.5183,0.225714,0.221375,3.59528
0.391523,0,-0.65625,-1.74924,0.224208,0.219919,9.94116
0.392582,0,-0.300781,-1.90621,0.222392,0.218111,4.96524
0.393524,0,-0.675781,-2.14438,0.220798,0.216493,12.5495
0.394518,0,-0.269531,-1.43891,0.219071,0.214779,3.35861
0.395557,0,0.0195312,-1.76728,0.217078,0.212978,-0.29892
0.396584,0,-0.128906,-1.51649,0.21544,0.211189,1.6929
0.397616,0,-0.117188,-1.66083,0.21358,0.209383,1.68549
0.398576,0,-0.109375,-1.74834,0.211853,0.207694,1.65601
0.399537,0,-0.199219,-1.58956,0.21017,0.205997,2.74237
0.400534,0,-0.132812,-1.49304,0.208399,0.204228,1.71722
0.401611,0,-0.0859375,-1.96305,0.206406,0.202306,1.46094
0.402554,0,-0.355469,-1.52281,0.204989,0.200617,4.68774
0.40352,0,-0.289062,-1.86291,0.203218,0.19888,4.66339
0.404522,0,-0.265625,-1.9865,0.201402,0.197071,4.56958
0.405521,0,-0.296875,-1.53273,0.199763,0.195259,3.94055
0.406565,0,-0.128906,-1.49935,0.197771,0.193356,1.67377
0.407702,0,-0.105469,-1.68248,0.195734,0.191274,1.53671
0.408522,0,-0.546875,-1.88998,0.194272,0.189767,8.95081
0.409519,0,-0.441406,-2.10919,0.192368,0.187929,8.06256
0.410517,0,-0.316406,-1.59678,0.190685,0.186081,4.37531
0.41152,0,-0.253906,-1.75466,0.188737,0.184215,3.85818
0.412526,0,-0.308594,-2.13626,0.186833,0.182338,5.70898
